id	sentence	label
1d1f9194-77e3-4ac0-b978-5a198d4b5125	The homeowners disliked their nosy neighbors.	0
27925000-ac29-4851-a13e-f57ea2bd7b9a	De bodybuilder lifted weights.	1
13411a05-68d8-464f-91a4-75a4f1bf53d4	The bodybuilder lifted weights.	0
345e4726-8a02-429b-87fc-8268dd7d4db1	The cook mixed up the ingredients in the bowl.	1
320db9a5-f322-45e6-8e0e-e59e6ace793f	The cook stirred the ingredients in the bowl.	0
c4d1372a-5227-4933-8fc8-04f5fc0d6f64	The man signed the document.	1
1e278392-df06-43e3-8ddb-875afcc7143a	The man signed the document.	0
9e58269d-2127-4a9f-912c-87125fe5d542	The police officer dropped the gun.	1
0e721a54-d299-4a18-a2fc-f491fcc9b5c3	The police officer dropped the gun.	0
5a45cfe8-5508-4121-85c6-bd482b6363f8	Da woman felt like she had to help somebody in need.	1
38c49c39-2d06-49a4-8077-7ef586db9dd0	The woman felt compelled to help someone in need.	0
16cf6eea-a346-4706-b1d5-a3ed1bd3befe	The woman felt lonely.	1
b4f6e554-ca38-4bcc-88f8-f2ff9b451f0d	The woman felt lonely.	0
3e830611-73b3-42ed-b501-37152e516e51	I rubbed sandpaper on the wood.	1
e5241903-3193-4274-87fb-52237107a0ac	I rubbed sandpaper on the wood.	0
03b31cdb-c9d2-4126-a757-5694f4558b68	The crowd stood up and clapped hard for the band.	1
c1e5d5a0-5dcf-49ea-bac5-dd9468fc1661	The crowd gave the band a standing ovation.	0
4fca487a-7c01-4064-aa38-4845e7366da5	Da man threw his empty can onto da street.	1
3572d1b0-00b3-4d5a-8757-60425dcf0fe6	The man threw his empty can onto the street.	0
dedf77bd-864f-4ac4-80d4-9f107d24fdcb	My stomach was growlin'.	1
0d17a02a-c004-4aab-9e40-5b0fb2d5ce48	My stomach growled.	0
09694a5c-6175-4554-9f63-87442ca23987	The boaters shot off a flare.	1
9e0f10e9-f3ff-4af1-8b07-c71c7d3631a1	The boaters set off a flare.	0
372d8210-627d-4118-8d6a-f08c34c793e5	The man took off his coat.	1
e8faad21-b180-4bae-96c7-f138a3791087	The man removed his coat.	0
96f9b691-503f-4f81-ab59-2b71dd49783f	The family took they dog to the vet.	1
b7167480-82eb-4036-b910-66cff09ff4b9	The family took their dog to the veterinarian.	0
5df1c1cd-bea8-4ba4-b024-62479b861e0a	The woman held the biscuit up over the dog.	1
71991f8a-2901-4fe3-9c2f-52f1cf1434ab	The woman dangled the biscuit above the dog.	0
32515ce1-6223-4c5c-b0b2-4c60667a8769	I learned how to play the board game.	1
dd949c68-82b5-4801-a2d4-0c4d837e436e	I learned how to play the board game.	0
dc75155d-5802-44c6-a433-3eb40a24c289	The man dipped out for the weekend.	1
ec7c8eb9-60f0-4def-b293-de8f9446a2e6	The man went away for the weekend.	0
ef6e6732-248b-4f7b-9c83-8c7534e91646	Da shop was closed.	1
c744cea4-9e1d-4086-bd81-d221cea75099	The shop was closed.	0
a99db7af-31d2-4444-94e0-4931bced9dab	The boy tuned the radio.	1
58955b0d-62bb-48af-9ed6-c4d646a25802	The boy tuned the radio.	0
76b22a26-dea9-49c8-b5c4-b3eeb699e905	The terrorist blew up the bomb.	1
9b82968c-8903-4eab-b464-ca2194031dec	The terrorist set off the bomb.	0
e413d542-714a-4f9e-b0ab-bfc374bfd7f7	The police cuffed up the suspect.	1
14da26a1-e894-4c39-a0fd-8bf55bd25035	The police handcuffed the suspect.	0
cc5d1482-bd75-4c68-8ab4-0f9a98f6f575	The authorities promised to keep the crime victim's identity safe.	1
dba37efa-b29d-4bd8-978b-67fa092d3671	The authorities vowed to protect the identity of the crime victim.	0
797a6157-a128-49b3-b590-e2ada30cbefd	Da man's clothes fit loose.	1
a8f4438a-4291-4c82-8889-b96196c0c043	The man's clothes fit loosely.	0
059a174b-da93-4ede-b39b-02ce4ffc007a	De clock stopped ticking.	1
f2c00da1-bfe4-449b-82bc-bf2f7cfc4e7e	The clock stopped ticking.	0
71bde497-4c20-4f63-9e75-309d02fd1e19	The man closed the umbrella.	1
34122608-52de-4af7-982c-616e8afee73e	The man closed the umbrella.	0
fc0cc6a9-2795-43cc-bc8a-369104257162	The man was fiendin' for a cigarette.	1
008de164-9706-4b98-a52d-c5bd01be84b4	The man craved a cigarette.	0
ead940e3-1881-4ded-8b52-b35270e363a9	The man dropped food on the floor.	1
ada9e376-bb1d-45a9-a92b-ef458ca6e25b	The man dropped food on the floor.	0
e9768095-c3f9-449a-9578-73dc5c005fa5	Da girl was mad at her friend.	1
1c304cfd-1584-4cbc-8b71-ad9a969b853a	The girl was angry with her friend.	0
132df4ef-762b-4143-ab99-1b7a40717859	The fugitive was hidin' from the police.	1
fee15c12-c9bf-43e2-8133-399a776f6488	The fugitive hid from the police.	0
f665d6dc-d1f6-45f4-ba13-78a877ccaa10	I tipped the bottle.	1
cbba77ce-2798-4ef5-a552-2ff185aed27b	I tipped the bottle.	0
0b44e317-c56c-4c6b-9cb5-764c06550801	Da woman was talkin' wit' a foreign accent.	1
ae5665bf-59d2-48f5-8944-52643e565668	The woman spoke with a foreign accent.	0
8b30ec6b-6097-43eb-8565-479b8bc0430c	Dat boy mouth was stingin'.	1
2e06ae7b-8d38-4776-9acb-c9dfc7088924	The boy's mouth stung.	0
cddbb18a-e3ff-48b2-93c8-bec08a134d28	I finished a page of the book.	1
a92b31ab-a5cf-43ff-88a2-6549bcd73732	I finished a page of the book.	0
59f05e3c-ccf7-4300-ace3-2d24b8d96a8e	Da service at da restaurant was slow.	1
cd596ebc-a265-45a0-b43a-1b8be883ace9	The service at the restaurant was slow.	0
2e13afc7-8c77-4edd-9df7-1f1b1b6d194f	I seen a lady gettin' robbed on the street.	1
d1e7e841-90f9-4f01-8cdb-86b0ec1aa651	I saw a woman getting robbed on the street.	0
6a8838eb-202f-4834-85d5-e6689c907a6d	My stomach hurtin'.	1
2988bd1f-b688-4dbd-ab0f-7dee12f776d6	My stomach hurt.	0
05fbfa59-598c-4f9d-af19-a6b2c8071229	I put my plate in the sink.	1
32f843a9-affa-4428-84c9-9b9ff60bb259	I put my plate in the sink.	0
843db544-5541-4272-94be-931bd868296f	The man closed the book.	1
9abacb01-7003-448e-b960-6ff2a0e11556	The man closed the book.	0
2b754ec1-e5ae-4300-87c2-7a649bdcae94	The boy read the novel out loud to his granddaddy.	1
187dbcbd-ac36-4e30-be85-59316b387be0	The boy read the novel aloud to his grandfather.	0
d8554eae-6b3c-45bf-a09a-52aba5bdf7b3	My foot done went numb.	1
c5835b6b-444e-403f-9795-30d318798683	My foot went numb.	0
e9ac260c-c44e-4750-8370-5f8574fa0b60	The photographer got the kid to smile.	1
be6d9d4a-309d-43fa-a789-5d4781832b7b	The photographer got the child to smile.	0
e5d8a5d2-4998-4ceb-9142-314482a7cc89	Da window was opaque.	1
a0a9efd2-106e-4f1f-8a7c-bb7fe5d5fa8e	The window was opaque.	0
fcc3aca7-7fe1-40f2-a3a0-fca46d7cfd40	I slipped on the floor.	1
61a1e19f-e0b1-4c51-ae62-6e2e2f0469bc	I slipped on the floor.	0
f108d41e-f3fe-4c75-b4b8-d5a9d6b324c1	The man slid the razor 'cross his chin.	1
ff384594-688e-4f0f-9307-2bf26029c7a1	The man slid the razor across his chin.	0
848e47a9-3fcf-4746-923c-38f19ac8efaa	The woman took her family on vacation.	1
7020de84-3f89-480b-b27a-c03002986a8b	The woman took her family on vacation.	0
e249705b-523d-41e9-b355-878fe27a116e	The woman woke up.	1
096bafd4-614c-4e09-8ef9-c8d46deb516a	The woman awakened.	0
5ab5a4a4-f771-403c-b986-6411a9abb1d7	The woman smelled somethin' nice.	1
bd9f46f1-d133-4d37-b403-a96b7dffd9e2	The woman sensed a pleasant smell.	0
653dcd7e-7144-4139-a28c-f654556376f2	Da bar closed.	1
4446634a-8b22-43d2-a0ff-b8186a358731	The bar closed.	0
5b8ab8d7-37e3-4a69-af6a-ab0da8e4f6f6	The driver got pulled over by the cops.	1
66a48575-aefc-4e2f-a802-66b9bd64e857	The driver got pulled over by the police.	0
c287d536-3595-44fa-b31b-d2010cf48821	The teacher called roll.	1
af6f5ac1-934b-447d-a3c0-1cfdef98e2bd	The teacher took roll.	0
a07113c3-e8ed-4c03-be57-4bc99c5444aa	I pushed da pendulum.	1
a03cbe67-2c57-4e8c-9e3e-57487049771d	I pushed the pendulum.	0
7c880a80-fd8f-4886-b630-14912c439337	The kid kicked the stack of blocks.	1
a237a7cd-398a-4e25-927d-9e974fca43e0	The child kicked the stack of blocks.	0
d9490e56-9188-44c2-8c05-429b51ec34bf	Dat teenager ran away from home.	1
c7104ba3-2d9e-44b7-82b0-d3d0df9d2117	The teenager ran away from home.	0
d9f8931e-5783-4ab4-a6b5-b7f084035057	I messed up the job interview.	1
711d3eb9-ccf0-474c-b3fb-f60c12b316c1	I botched the job interview.	0
72dfe92c-d23d-4b51-a5a9-7c7df3e330c9	Da pharmaceutical company called back da drug.	1
6bc6e6ab-3cd8-463f-ac2d-1b59c7bd2e73	The pharmaceutical company recalled the drug.	0
69d90f61-5a87-45f5-9e71-8c6213ca76fa	The man checked his watch.	1
573443b8-37f7-4ed5-ae4f-f9018b7144af	The man looked at his watch.	0
f4dcb514-b758-4b79-af72-7f46c2b014a8	I dabbed the floor wit a paper towel.	1
dd757124-95b6-4300-bcf6-72c242891000	I dabbed the floor with a paper towel.	0
0be59dbd-b527-434b-8f92-2c94f396e705	The bartender ain't serve the patron.	1
c595b4e4-6635-422a-857a-b4dd1dc85882	The bartender refused to serve the patron.	0
d2441a27-df08-4e2f-b401-ebd0942cc70e	I was confused by the professor's lecture. in AAVE would be: I was confused by the professor's lecture.	1
1f116396-8c19-4237-84a0-767b7b39ea99	I was confused by the professor's lecture.	0
0e2d3d56-be89-40dd-9ebf-a060aff8b520	Dey said dat book ain't right for kids.	1
fd8f6bb3-d41b-4c69-a2ed-078b3cfd15ff	The book was deemed inappropriate for children.	0
d97cf29e-cd86-4391-a122-6c360efad9e0	The man begged for forgiveness.	1
3910bc94-a171-4be3-9698-2f8334e4acf3	The man begged for forgiveness.	0
a146ab46-3a53-42de-876e-d5e2cc3ff279	I got a package in the mail.	1
988619f1-7a4e-49ba-8b6d-660337e7bfc1	I received a package in the mail.	0
ead14681-d638-427d-b115-a26d7fbd5d0f	Da surfer caught da wave.	1
add702e4-838e-4711-9865-43448cebde4a	The surfer caught the wave.	0
7c42ec23-d663-4498-8f79-1c577311d589	The speaker disarmed her debate opponent.	1
6b1528b3-91c5-47bf-8843-568810c67813	The speaker disarmed her debate opponent.	0
c94377ff-86e5-42d5-a479-1affcdfa4687	I moved to a new city.	1
55eadd16-7ead-4acd-b4c1-e421f5a5d409	I moved to a new city.	0
9a5a7c04-752a-4bf4-94bd-ac5ec2064df0	I dodged givin' a straight answer to the question.	1
26dddcac-5d39-4214-9e1b-a2660561914b	I avoided giving a straight answer to the question.	0
23489880-0c52-43ae-bd24-4ad6b1cead12	The student got detention.	1
21791cd8-297b-4f07-bde9-3748e00a9081	The student received detention.	0
2edb6d16-6953-4339-b411-d3538968adf3	Dat boy's hands was shakin'.	1
2c471e21-11ae-45cb-b72c-5dd15d1680e9	The boy's hands were shaking.	0
d38066a3-66d7-4072-9b19-b00c5ec71311	The fans in the stadium was cheerin'.	1
2abf8856-b7d0-4b04-b668-21b1907c739b	The fans in the stadium cheered.	0
e52fd713-8db4-4aac-9d43-4e87cd7ce8d6	The girl went down the hill on her bike.	1
759c5b13-9c64-482f-8e0a-c6d6745a2cd0	The girl went down the hill on her bike.	0
3e4f3b7e-ea22-43b6-a348-29d070efa8ba	A dude jumped ahead of me in the long line.	1
6a8ce1db-04f9-4d19-983e-8473cf059b7e	A man cut in front of me in the long line.	0
e3a8c1d3-8d67-4f6c-921b-0c5205e35184	The inside of the train got dark.	1
a9449906-2ad5-4d28-9cda-586bcfc6632d	The inside of the train went dark.	0
5cb2448f-4889-4667-bd2c-d6663e1e6f77	The man thought 'bout the painting.	1
852e93e7-2104-454e-b0b1-e6df5a471358	The man contemplated the painting.	0
07d68589-b771-4bce-bdda-99b4eab38385	The turtle hid in its shell.	1
62f48028-6e69-4ee0-9733-9a4424f83903	The turtle hid in its shell.	0
bee713ff-e09c-4836-baee-eb391cc89fbb	The girl handed down her clothes to her lil sister.	1
4b4fd328-92f4-4213-97f0-e69a16d2ff60	The girl handed down her clothes to her younger sister.	0
5b646cf3-638a-49f7-ad51-3cc45cba3acc	A bunch of folks who seen the crime spoke out against the suspect.	1
4687e2d2-4dd3-4a74-b56e-29369f1d1550	Several witnesses of the crime testified against the suspect.	0
b1b6b591-7313-4d78-97bb-9d1d091c5c7c	Dem parents left they kids wit a babysitter.	1
e442b985-9a89-4c44-8d1c-76b029d1f418	The parents left their children with a babysitter.	0
28dc7ec7-183c-43cf-abec-af40973e41ab	Dat trip took a minute.	1
8c875f79-0ba8-4380-acf7-35fe2e11361c	The trip took a long time.	0
05fd5eb6-c311-4936-be6b-06bf12e8d68f	They been advertising that product like crazy.	1
b40f9432-3019-4ae8-b4c8-6a7672117af8	The product was heavily advertised.	0
687bc0d0-19f7-4f05-8ad5-c8e499787af0	I rubbed the soap 'tween my hands.	1
1e10af80-cdf8-47c6-9ae9-bb4b91ca9990	I rubbed the soap between my hands.	0
4e7e367b-d769-44a9-97fa-efa914628832	The cowgirl threw her lasso towards the horse.	1
67a35489-cd1f-4f75-b9a1-f8986b328c1a	The cowgirl threw her lasso towards the horse.	0
abafdef6-16a3-4a0c-9c11-21938eb377b8	The group ain't pay no mind to the woman's faux pas.	1
f2e91983-bbe9-4fe1-ac20-6dcf33749970	The group overlooked the woman's faux pas.	0
19c8e108-548e-43b2-8c44-240e3aa50b42	Da girl ran into a word she ain't know in her textbook.	1
64773cce-0531-4baa-993c-29bd27e8d919	The girl came across an unfamiliar word in her textbook.	0
d02baef5-a8aa-491c-b677-559c1e68e50f	The man got disabled.	1
d31b8d43-a991-4382-8585-32443aff77db	The man became disabled.	0
28a03ecd-7b5c-45cc-9dfe-a8b3329eb735	The flashlight was dead.	1
b4bf9475-e7ad-4470-a4df-c7d85bf145b0	The flashlight was dead.	0
84b74eab-3556-47f8-98f0-bbeff9fcba69	De skunk sprayed de dog.	1
924cb51a-fa0b-46ea-9c58-eba580765737	The skunk sprayed the dog.	0
978ba037-a3af-4a6f-87de-6b9727ebfaef	I scratched my skin.	1
8bcf9380-f818-4c4c-8db7-b02cc4ab9850	I scratched my skin.	0
af9b582c-77aa-40fd-ba27-c594ac604150	I wrote a thank-you note to my grandma.	1
a0d6fd23-643c-48a2-963b-c20f73096a45	I wrote a thank-you note to my grandmother.	0
7baaa3ca-5c89-4d9c-abc0-640a40c5f33e	A burglar broke into the house.	1
e0e129c1-2073-44bc-b8dd-d60f94032d56	A burglar broke into the house.	0
c7441eec-8203-48cd-9281-a3f648e6c6f9	I held the door for the woman comin' in behind me.	1
d4a9b078-bd65-49ed-9eff-29a679d8efce	I held the door for the woman entering behind me.	0
b05d35be-3736-47c0-8acd-7e3833cf8491	Da mirror in da bathroom fogged up.	1
d5ed7151-d4e2-4cea-bb0e-df0f1c0ca11e	The mirror in the bathroom fogged up.	0
440aa23a-8b7f-44f3-81a7-c0106b18673d	The security guard tackled dude.	1
ccfdd68a-22ca-440b-91e8-2674ee95a8cc	The security guard tackled the man.	0
18992084-c10f-4bc3-9975-da54282f7110	The driver turned the steering wheel.	1
30fa985c-cefb-4fa7-9aef-6d68fabe711c	The driver rotated the steering wheel.	0
89d103a3-9331-475d-b9a2-fa158218a8d9	The army gave up the fight.	1
c9b4c9b8-18f7-4662-8b90-806b7bbb6243	The army surrendered the battle.	0
a2045d82-a06f-4b8b-a289-c264949139da	Da navy bombed da ship.	1
47c28837-bdd0-4b0c-955c-69ac091c5235	The navy bombed the ship.	0
83dba588-8d38-4503-a1a1-376fc8366771	I pressed my shirt.	1
90c99752-10c1-4ca3-8662-dd6d44250008	I ironed my shirt.	0
3685301e-0aff-4aaf-a1b0-3c7c183d47d9	Da girl felt dizzy.	1
bfc259df-f00c-4d49-beda-759ee0fea9df	The girl felt dizzy.	0
8f22ab93-591c-498b-ba33-44feb8ae0f29	The driver pulled over to the side of the road.	1
281de176-dd00-42b0-af16-847a1fc5f5fb	The driver pulled over to the side of the road.	0
b1410490-424c-4dad-bbe7-80a39faeeee3	De hospital sent da patient home.	1
f744bba8-38db-42f7-a529-a6306bfe08a2	The hospital sent the patient home.	0
b180f500-e150-47c4-832b-cc4620f6d1a7	The kid caught a life-threatening sickness.	1
aab1928e-0d47-490a-9808-e72809642b4d	The child caught a life-threatening illness.	0
c0f27eea-dcb6-428b-995b-5648c3f89138	We found some empty seats in the theater.	1
e8dbcdb1-224c-4a9b-aef0-f21eb913ba31	We found empty seats in the theatre.	0
93e56f75-da99-4763-94cd-5f46f026967e	The parents peeped their daughter's creativity.	1
46dc10dd-33c0-4036-828e-8081469dffe6	The parents recognized their daughter's creativity.	0
f440ec84-a68b-4aed-9da5-232163b964da	Da boy twisted da lid on da jar.	1
7d312af0-fa62-460d-854d-3b2cea92a1ff	The boy turned the lid on the jar.	0
fd861938-b343-49bc-8a56-928dc35b7fac	The woman got her diploma.	1
ce3db115-4fb5-47c6-ad63-3f9eddcff0fc	The woman received a diploma.	0
5903cefc-8aaf-4b0d-b0f4-25e2e79e3e19	I guzzled down dat pitcher of water.	1
a5e268c3-d549-4913-ae2e-b6ccc9e49ca5	I chugged the pitcher of water.	0
9020c539-e482-4056-83ef-605d8098ff78	I ran up on a puddle on the sidewalk.	1
fc88aee1-0ac9-4413-b9c0-4c8e811cf765	I came upon a puddle on the sidewalk.	0
42521442-5f67-480e-89c1-ef5595f2e5e4	The woman covered her ears.	1
1440fa7b-b4da-4378-b237-70ff5c302659	The woman covered her ears.	0
c9d708bd-4d07-4c4d-8f24-36b8b2030b41	The archeologist dug up the site.	1
ef4c3c31-f487-42a2-a765-8409a7a2d6f4	The archeologist dug up the site.	0
c194cc70-a2c0-4728-8197-71f21dae3001	The audience booed the comedian off the stage.	1
a02a1121-3f5a-4059-96dc-a062d02e9920	The audience booed the comedian off the stage.	0
434a77d2-be30-470b-a242-07f47ac0c799	The coach gave his player a high five.	1
d51bee49-8ea4-499b-b5b4-92cb969957c2	The coach gave his player a high five.	0
83975b54-0371-4569-9b82-775fd3472319	I threw the ball up.	1
fd0ad381-1cff-404a-90d4-3d61c3360e36	I tossed the ball upwards.	0
bedc55b4-5e64-4fb6-9d7c-ead6ac445160	My breath was smellin' like garlic.	1
11e706bd-8ffb-43a2-80a3-21cd0bc2e2a8	My breath smelled of garlic.	0
a2f86d61-b251-4a99-a539-473cad76ffbf	The man was lost.	1
bbf749db-132d-4121-921d-56a750f15c00	The man was lost.	0
fb8496c1-54cc-45a1-8031-c03f2eb572c0	The baby pulled the mama's hair.	1
a7824199-8676-4a18-aec0-be65f661a89e	The baby pulled the mother's hair.	0
f06c4bff-2d69-4931-a524-ee6a6b81f584	I stood on one foot.	1
eae925a6-c748-42fb-a635-01eca18513b2	I stood on one foot.	0
af9ac721-f177-4a97-a55a-3cc963a2a922	I stepped on the gas.	1
