id	sentence	label
41881b36-c92f-4b76-8655-9a50d44eeac4	It got dark outside.	0
0ec409c4-cd93-49e6-83a7-73902d803977	Dat woman's ring slipped off in da shower.	1
6e87b110-ca54-4d3e-8a6d-fe714d6485c1	The woman's ring slipped off in the shower.	0
f63ba571-d045-4ac9-ac0a-c18c21d5f2fe	The girl got a trophy.	1
f5447436-ce7b-46c8-8a4f-3b45952793ae	The girl received a trophy.	0
9bd9c9e1-cde9-49c2-a14b-215d191b82f6	Da woman's date wanted to look like a gentleman.	1
c8770a14-5aab-4a68-b624-31a99fbba58e	The woman's date wanted to look like a gentleman.	0
fab21b26-8ddc-454f-b4b3-0d56cbbe1c7d	De farmland needed waterin'.	1
5a393999-bdce-4820-b3ee-4d9ea4ca3043	The farmland needed irrigation.	0
25265269-8f57-4812-a3de-c7df752c25f6	The woman gave the man her digits.	1
6e06926b-eaca-4c23-908d-86e936003e77	The woman gave the man her phone number.	0
b080b0f6-fc97-48f8-a45f-573380b2ff75	Dat lil kid got cranky.	1
1cbc923d-cd32-4924-adcb-73c9b06ad8a1	The toddler became cranky.	0
d48307c7-771f-4a1d-9e7a-79b648fa1a7e	The kid got immune to the disease.	1
58f9f86c-01f7-42db-9050-82fb39868c1a	The child became immune to the disease.	0
a2686dd5-231b-4cfd-a5a6-172c62fe103e	Dem friends' debate kept goin' on forever.	1
625ac59c-9745-4fa3-bbd0-4ad7ac21063d	The friends' debate dragged on interminably.	0
14cf61ba-81cb-4f7a-aaac-eb8d8264bddc	The woman was hummin' to herself.	1
abde86d1-e162-44fa-a7d5-06e6d4f76de3	The woman hummed to herself.	0
20163c9d-034b-4842-a888-88b309deaf79	Da man hated his new haircut.	1
ba3c1dbf-c9b6-4f50-bfc5-97fbdd3125d4	The man hated his new haircut.	0
09cac526-ddb8-47f0-bfa9-167248cf76bf	Da police aimed they weapons at da fugitive.	1
ceb2ebae-79a1-47a7-a968-000564abab01	The police aimed their weapons at the fugitive.	0
e70b1d92-1f6a-4d37-933c-109b34bd9976	The patient was dehydrated.	1
ef933896-13c0-496c-a951-b9a2cc5db2c6	The patient was dehydrated.	0
f880f499-47a3-45b8-a142-3901e8affa3c	The girl found the missing puzzle piece.	1
7327d289-a59b-430f-b1f4-80389c546cd0	The girl found the missing puzzle piece.	0
f15612ec-3d0e-4aa4-91cd-593b4ba574bb	Dem papers was all over the place.	1
f3792421-33c2-4995-9a2b-b30a517b5179	The papers were disorganized.	0
69f4760e-d0a0-467c-9b98-5175a94a68ee	Dat woman won da lottery.	1
a2e377da-e7e0-402b-bd6e-9516c596241c	The woman won the lottery.	0
8fed8259-0c62-4dd4-861b-0faca620c3ae	The seamstress pushed the threaded needle into the fabric.	1
346434b9-1df1-402c-875a-a88a3e006252	The seamstress pushed the threaded needle into the fabric.	0
2f37ac18-4e69-4469-b356-ff0445e4bac4	The woman got herself a lawyer.	1
6b797463-bb66-4e1b-b5ff-b17494da5bed	The woman hired a lawyer.	0
4341efb1-f7b0-42a9-81db-f25d55c83b30	The tenant done lost his keys to his apartment.	1
9349db16-c0a3-4203-be6a-cec55257f9c3	The tenant misplaced his keys to his apartment.	0
0b9623bc-fec6-4174-a0ba-14352fe04a8a	My favorite song just came on the radio.	1
85834ce5-ec77-4207-8ce4-f042765391b1	My favorite song came on the radio.	0
2ac139b3-2286-49e6-aa00-8c519b552655	The boss decided not to hire the applicant.	1
ed11b520-f6ad-4391-9252-cc381d0ec62b	The executive decided not to hire the applicant.	0
9f830033-752c-4ae3-b027-680f63a38d34	Da man's eye got infected.	1
9276dc5c-b22a-4793-8a4f-f2e3836e431e	The man's eye became infected.	0
28e9d8b7-c77f-4283-b1d2-015836e8a93f	Da bird couldn't fly.	1
a2e015e8-0064-445c-a94b-67c589c5939d	The bird couldn't fly.	0
ca10a6a1-4cc6-4c49-98f3-849d75157db9	The girl made a wish.	1
442a8c3c-d9dc-4644-9e85-3ed1fdf4b7d5	The girl made a wish.	0
466d3c6d-6249-482c-93a2-518583493d5a	The woman shivered as she got out the pool.	1
42ab5266-cb10-41b0-96fd-eb536a5ca116	The woman shivered as she got out the pool.	0
0b1ae704-9db7-4397-a38d-68c6a8683478	The man threw out the bread.	1
98479c87-3bac-4351-888b-efba27b8728e	The man threw out the bread.	0
860d8b03-bd1d-4d00-85ad-c5616a1a7e1c	Them kids knocked over a lamp.	1
563f90d9-70b2-4df4-9b9d-b7c30878da1c	The children knocked over a lamp.	0
f08461da-4441-4b7b-b472-26c7bf02917c	Dem homeowners ain't like they nosy neighbors.	1
00073c39-8108-4a3c-90dc-3811d2925fa3	The homeowners disliked their nosy neighbors.	0
39dbc7ef-0725-4554-803e-d433f5bbdd87	The cook mixed up the ingredients in the bowl.	1
01f29e49-6c56-4066-9517-8efcfe97f521	The cook stirred the ingredients in the bowl.	0
23643d35-379a-4685-a9d5-a07be04bdf8a	The man signed the document.	1
958cdd0c-ec99-4d9e-888f-dda177281712	The man signed the document.	0
1b4caf34-bf93-49eb-9f36-73215135f7c3	Da woman felt like she had to help somebody in need.	1
808d7c59-5427-4294-9dfc-c3efb5f50e6b	The woman felt compelled to help someone in need.	0
b1b6019e-25f4-4a25-a2f1-c2b7a09e3f1c	The woman felt lonely.	1
80a75e7b-dac7-4d2b-842b-b8c44ac6e9e3	The woman felt lonely.	0
e1a465a2-4187-455a-aef2-157227bc4871	I rubbed sandpaper on the wood.	1
272e24fa-7127-4e3c-89c8-40faff997c58	I rubbed sandpaper on the wood.	0
87dd958b-cb95-4a00-b21f-3f7705e5d0f0	My stomach was growlin'.	1
02373d95-9803-458f-81dd-ebbe638e284e	My stomach growled.	0
4087fc0d-e3c8-4bf3-b75f-570ce213a057	The boaters shot off a flare.	1
3aea3579-c1ac-4151-a490-373f5583485c	The boaters set off a flare.	0
431b3e08-5981-4d4f-9f2e-dad27dbb4993	The man took off his coat.	1
3bc7d0a6-e9e6-4f76-b1ca-8095d6cac7ba	The man removed his coat.	0
60f19001-3d78-4ced-b4b9-7573fb0163be	The woman held the biscuit up over the dog.	1
f9b9079d-8ef0-4bd3-85d2-fbe39741f9c4	The woman dangled the biscuit above the dog.	0
c2ba3a42-72a0-4878-a558-2329bafa61a6	I learned how to play the board game.	1
98cecc85-0a39-4c8d-a172-c053b4677b3a	I learned how to play the board game.	0
4a16862b-d4d1-4165-9d42-090725b6490f	The man dipped out for the weekend.	1
24d78768-742c-44d8-95e8-37f2ac0c63ad	The man went away for the weekend.	0
a3b47c87-d188-41c3-9493-4b8620055531	The police cuffed up the suspect.	1
d3fba638-d9e7-4a3f-a86f-bec69fdaef09	The police handcuffed the suspect.	0
6be4fd1c-d320-46f3-a48f-04e586b7d097	The authorities promised to keep the crime victim's identity safe.	1
652e91c1-8193-42ef-bdb8-39c9f3342ba8	The authorities vowed to protect the identity of the crime victim.	0
537b9dbd-0359-482f-b1ef-ca7dda6a494d	Da man's clothes fit loose.	1
76c56217-d3a9-449d-9ed8-3a5f28342124	The man's clothes fit loosely.	0
7f17072e-1e11-4739-83ec-282c8186bffb	De clock stopped ticking.	1
3fbe0c3e-4694-4f06-8fb6-ab33fcf9ebd1	The clock stopped ticking.	0
9c97e86f-4ff3-455c-a518-176233ba76c5	The man closed the umbrella.	1
112a9f06-995e-42fc-8a26-20bac7c64b29	The man closed the umbrella.	0
8ff77a54-3482-4e7e-a985-b0eb0c5ded40	The man was fiendin' for a cigarette.	1
bfeb8b6a-6a19-4709-a31a-f5ffcaddcdd4	The man craved a cigarette.	0
2d2699e7-16c9-4e6e-8891-267c6fd9759a	The man dropped food on the floor.	1
8a8d3afb-4305-4990-b7b3-7fd9d8825718	The man dropped food on the floor.	0
97d793c3-a2e4-4e5e-8547-7a7100d88a6d	Da girl was mad at her friend.	1
e0c4e886-cc9d-49e7-9067-c987cf7908d8	The girl was angry with her friend.	0
ad61f51c-4594-4267-be6c-194b8802c1f2	The fugitive was hidin' from the police.	1
f7f21037-031c-4279-af64-63f5e9f4d3e1	The fugitive hid from the police.	0
5c89671d-5a59-4afb-bb37-28d231061a78	I tipped the bottle.	1
1dc811a3-c9c4-418d-af1f-bf2b2eaa4c73	I tipped the bottle.	0
1e87866c-4c0c-40d4-88eb-c0ff6aa529b6	Dat boy mouth was stingin'.	1
146402f2-4c92-4847-949f-fd40845b638b	The boy's mouth stung.	0
4857688e-3528-409f-a3f4-b450e1d70a8c	I finished a page of the book.	1
fa971f20-49a1-42b0-beb3-fae9c340a9b3	I finished a page of the book.	0
5950616e-4773-4fb6-a570-e4f0ded97fe3	Da service at da restaurant was slow.	1
f373460f-7a22-4714-8359-7726f0ef4d7d	The service at the restaurant was slow.	0
8be89346-4035-45dc-9531-36c7480a53d1	I seen a lady gettin' robbed on the street.	1
4dd6098e-0641-4e2b-aa0d-599a4dc4e5b5	I saw a woman getting robbed on the street.	0
71667080-a74d-4a35-8a12-3501a39961d2	My stomach hurtin'.	1
2cefe4f4-104b-48c6-a5ae-479c79bf4616	My stomach hurt.	0
ef1451a8-07bf-436a-98ad-edf862c1efcf	I put my plate in the sink.	1
d422dcb4-4339-4087-91ec-9fe68845b5fc	I put my plate in the sink.	0
7ffee301-9748-479f-8a53-ce7d4d7dae00	The man closed the book.	1
0c9f6aa6-89c0-4194-9114-96938d63183b	The man closed the book.	0
7529807d-7e74-460a-ac15-7455437815c4	The photographer got the kid to smile.	1
cc11594e-1643-4506-83c6-b6359e5054a1	The photographer got the child to smile.	0
fc8c4f4f-b73c-43d4-9529-d400f9bd54f2	Da window was opaque.	1
9a6549ac-83ab-4506-936b-01617456beef	The window was opaque.	0
3bf152b8-0873-4de7-aca0-c25c33415c99	I slipped on the floor.	1
0e4b0d75-33d4-47d9-a6f0-ff4777bd0811	I slipped on the floor.	0
8c9b5071-d0ab-48c3-a6d8-dec8d6c44cab	The man slid the razor 'cross his chin.	1
94ff67f9-31b7-4aad-9c5f-066427a231fc	The man slid the razor across his chin.	0
f3caa575-216f-4a90-9250-751a9596c332	The woman took her family on vacation.	1
00335ddc-a550-4432-a3be-777cfda478d3	The woman took her family on vacation.	0
9f216a3a-d7aa-4164-a0ad-7787eaff42d4	The woman woke up.	1
d51bac95-aa8f-4266-8ff9-1b8f27beeff1	The woman awakened.	0
d2b3d8d2-75da-4b98-8295-55cbf3c2a895	The driver got pulled over by the cops.	1
5b7b8f83-8c63-4d6e-a25e-5d4cf2bdcf87	The driver got pulled over by the police.	0
009bd1f8-8077-4ec9-9082-84c32f4523e3	I pushed da pendulum.	1
f77c3452-48bf-4530-be32-e8f492cf3aa6	I pushed the pendulum.	0
cebb2ad2-f398-415f-ab64-941a24758e3f	Dat teenager ran away from home.	1
5a4fe52d-0c47-4787-a85e-febd066874ef	The teenager ran away from home.	0
80bbbc2d-ed1e-4e5f-a147-2081b309f1dd	The man checked his watch.	1
82717e91-960e-4c3b-a838-4f90e41eb0e2	The man looked at his watch.	0
2f02149a-5ee2-440c-9738-565eca0beac1	The bartender ain't serve the patron.	1
39e91036-b416-4cd0-aa51-efb80c218bc7	The bartender refused to serve the patron.	0
303d4b3c-44e9-4f52-bf26-78ba1c505220	Dey said dat book ain't right for kids.	1
8bec0989-fda9-4043-8cd3-247196b0cef1	The book was deemed inappropriate for children.	0
e80d6bae-f556-4c02-84e2-07a0426599d7	The man begged for forgiveness.	1
7b35ec92-809a-4654-a077-2862ef0b8d98	The man begged for forgiveness.	0
8523d5c5-db8c-40b3-89f2-7b06afa11940	I got a package in the mail.	1
ed41ca00-c1db-487d-bb16-07fd04a46bea	I received a package in the mail.	0
b8465d2a-b649-4b28-99e8-9132232cd4bd	Da surfer caught da wave.	1
27bdebd0-8e0a-4466-8a5b-7291a9f17e24	The surfer caught the wave.	0
43e68532-2183-498f-b175-cb99ee764663	The speaker disarmed her debate opponent.	1
1a3d56a5-0e03-4a8f-8c4d-3586337f7023	The speaker disarmed her debate opponent.	0
d8c4d2fd-4f7c-4658-946c-10163ca96933	I moved to a new city.	1
098098b0-7b84-4fe0-801c-5562aee95ab2	I moved to a new city.	0
3810c96e-9021-4b67-af14-a12dea1bf3b4	I dodged givin' a straight answer to the question.	1
d5ab7142-f71c-49ba-affe-246035a4ab5c	I avoided giving a straight answer to the question.	0
5ce9ef7a-c74f-4499-8601-afb90b1e9d75	The student got detention.	1
d899b7a1-5718-40d4-8682-ea939bcbc602	The student received detention.	0
4585b9eb-5e4f-47b9-ac88-7c0972fb5f9b	Dat boy's hands was shakin'.	1
872650a8-a423-43cd-a25b-94dc54543d7b	The boy's hands were shaking.	0
b924c58b-6f43-4a9b-9492-968398724e75	The girl went down the hill on her bike.	1
835a9b28-30c7-4dbe-88e1-a41fddfbe9c4	The girl went down the hill on her bike.	0
bb9cb7f7-55c1-46b5-8afd-7b3e631a5b6e	The inside of the train got dark.	1
ceb99fa0-df03-46c6-abae-6f8517997892	The inside of the train went dark.	0
aa140a57-cbd9-46bd-8d2a-c1420046406e	The man thought 'bout the painting.	1
be2003d7-e6f0-4d69-93bb-bfdc1ef3c7b8	The man contemplated the painting.	0
caa193f8-ab0f-4454-8f17-74e7a68075df	A bunch of folks who seen the crime spoke out against the suspect.	1
72ba8683-6dbb-4bd6-b2af-02aba370d4dc	Several witnesses of the crime testified against the suspect.	0
31d23270-b3a9-4a7c-8b6a-3068d9410295	I rubbed the soap 'tween my hands.	1
fc2fb2f6-f3f5-4134-8e4f-1215b8fecb7e	I rubbed the soap between my hands.	0
2e0da108-cdc9-4356-9558-3d7bce11b4ec	The cowgirl threw her lasso towards the horse.	1
a65db44a-74ea-4799-98cc-9b3ca27916da	The cowgirl threw her lasso towards the horse.	0
a770c067-a4e9-4d07-ad9e-63442bd3f21f	The man got disabled.	1
60d5436f-38d3-4db1-bcef-f6e2d319bc77	The man became disabled.	0
6750c2ff-7d86-4fc3-8dab-d7f02061b834	The flashlight was dead.	1
8338bb38-dd96-40d2-9e1f-89b787f94c40	The flashlight was dead.	0
35565740-dc3f-4000-9f77-27cc2f7c396c	I wrote a thank-you note to my grandma.	1
a81164e4-9917-4557-a6d8-d52f241c4fc6	I wrote a thank-you note to my grandmother.	0
fb6b6d7a-b1e4-4e51-ab6d-d9a40f98ba16	The security guard tackled dude.	1
b1eae5aa-120a-439b-a180-7bba1909ce08	The security guard tackled the man.	0
c3a5a96d-aa57-49af-b0c3-082dc2c11d7c	The army gave up the fight.	1
7e45c9e6-cad8-4eae-8ca4-50b6caf79969	The army surrendered the battle.	0
4fe18cdd-24e6-402f-8cdf-750cc0b9d0d0	I pressed my shirt.	1
9e1986ab-8171-474c-9852-d4c85c827c70	I ironed my shirt.	0
cccef831-3a81-439c-b011-2ca482f4bc50	Da girl felt dizzy.	1
1b5bdadb-8772-4b3a-b4a8-1ec39363c5d4	The girl felt dizzy.	0
4225a721-fbe5-42c0-b1a3-54f553a16d00	The driver pulled over to the side of the road.	1
57e7ca0e-6601-4613-b33f-3a4dd5ca618b	The driver pulled over to the side of the road.	0
3d801d1d-3f1e-412a-ad1c-09739ef93a72	De hospital sent da patient home.	1
dfd6f63e-1e51-466a-94e6-5cfc99eb2ca9	The hospital sent the patient home.	0
e815d940-56ad-4351-b568-36e58a595c44	The kid caught a life-threatening sickness.	1
ad4ea729-0ed3-485b-b4e9-fcfe8dfde68e	The child caught a life-threatening illness.	0
9ffacad9-98de-4fd0-bd7f-a8d302a89b42	We found some empty seats in the theater.	1
8897b5f9-68c9-4eee-b0ca-32842873f9c5	We found empty seats in the theatre.	0
671bfc52-9a08-46b8-9a7d-82b1032430fc	The parents peeped their daughter's creativity.	1
5b89ad0c-e5f4-4728-a870-9feaf6643e96	The parents recognized their daughter's creativity.	0
7fc8dd2f-e8ea-4442-be87-926f22c964c5	Da boy twisted da lid on da jar.	1
2a47dab2-39b7-4491-bcf9-f1bd2535eba5	The boy turned the lid on the jar.	0
867a601f-a49a-4264-934b-72c93402b92d	The woman got her diploma.	1
285692a5-1aad-4468-9ded-bd60c93af6e6	The woman received a diploma.	0
168f304a-b142-4c6e-ba90-b8bedad006a5	I ran up on a puddle on the sidewalk.	1
ea6be8d8-5c97-4c73-81d6-3128c14a7f42	I came upon a puddle on the sidewalk.	0
3910623d-d1b9-40fe-825d-f242375b215b	The woman covered her ears.	1
a8e485dc-53f2-4685-9088-769848daa02e	The woman covered her ears.	0
a6aeda83-812e-4ea3-b490-13b627b117e1	The coach gave his player a high five.	1
759d0a57-309e-4593-93c9-53aebf71ffd8	The coach gave his player a high five.	0
056f48fe-b603-482f-96e1-21f65d0494a7	I threw the ball up.	1
8f1d04dc-43dc-4f7d-a4b7-b809fa8ec3ef	I tossed the ball upwards.	0
f14faaa1-c5e1-463b-a6ec-7410248adf7e	The baby pulled the mama's hair.	1
616b2ab8-85f0-4509-93ca-19becc4a71ad	The baby pulled the mother's hair.	0
fc2fa5b9-e105-4225-ab17-1038c228ec64	I stood on one foot.	1
178551a8-513b-47a6-b11e-facfa838c157	I stood on one foot.	0
1484684f-4aef-4852-abfb-60e8b5349b2c	I stepped on the gas.	1
b1612a60-4021-439f-ad7a-917e7b76a682	I pushed the gas pedal.	0
666fbab5-1563-4c83-bee5-a0cd174d88ee	They towed my car.	1
bef55e86-3bd0-480b-9b52-f722d85c8694	My car was towed.	0
d787de5a-1c4f-47f4-8473-05f1e51ad471	The dust came off the desk.	1
1edff25c-529d-44ab-bc6b-d6e9cf4b180d	The dust came off the desk.	0
91950ea1-a371-41db-98c9-b105be321550	The teacher caught the student chewin' gum.	1
6bac2d95-d871-49d5-aa0b-d9b854d42ff4	The teacher caught the student chewing gum.	0
e453cfb0-3178-48ac-b8b0-e4d7909e39db	The boy climbed up the tree.	1
10a2fde2-cef5-49fa-926f-778e685bada0	The boy climbed the tree.	0
6e2df7b2-e03a-401a-99af-38631b045416	Da chair squeaked.	1
fdc4c30b-3dfe-4201-a243-43407aaae0bb	The chair squeaked.	0
35016c93-9482-4718-aa97-854f75c4d872	The daddy turned off the kids' TV.	1
83159072-7f89-4895-b0a5-b13890e401ea	The father shut off the children's television.	0
050db35a-14e8-4227-a157-b4748e79c4e6	Da man held his breath.	1
07a4b0c7-433a-42d8-991f-c4aff58433fe	The man held his breath.	0
4af3814e-965a-4d90-be29-90499e32fc07	I bumped into that stranger all awkward-like.	1
df576d29-ad51-429f-9d4f-892d2581ed73	I clumsily bumped into the stranger.	0
628bdd70-c20f-42ba-91a4-b8afb350a4de	The boat flipped over.	1
339715eb-7540-4eb0-920c-554ca9adcdce	The boat capsized.	0
d4bc0c23-fbd7-425d-9a2b-892373babd55	The young woman couldn't get into the bar.	1
ec5283ef-d91b-4cab-a465-b040df875eef	The young woman was denied entrance into the bar.	0
4709b69d-4872-4223-8a5f-393b4ea6faee	I planted them seeds in the dirt.	1
e2f8ead5-f46a-4b25-90df-731674b4c207	I planted the seeds in the soil.	0
e1055873-175a-49ef-9a08-391ee77d14c3	The doctor x-rayed the patient's arm.	1
f334e4b5-0e9f-4e9b-a223-42ece2b11a87	The doctor x-rayed the patient's arm.	0
922ba7e3-787e-42fc-bcaa-447e1672747c	The boy filled the bucket with sand.	1
06477dbe-eefd-4f58-9918-9806251c6616	The boy filled the bucket with sand.	0
eebcf54e-9cde-47ab-8edd-ecb5b94f3856	The woman upgraded her computer hardware.	1
1b3f7438-8d03-4607-8353-d46ed50f0141	The woman upgraded her computer hardware.	0
a73ca3ce-2926-48c6-b282-ef1ed2c8a0f0	The girl danced in a recital.	1
ae189764-6d48-4627-8c0e-1aea15a1082d	The girl performed in a dance recital.	0
63654cd0-805b-401a-9f7a-23e0e51606af	The baby was hollering in his crib.	1
bb2e4f91-b45c-43e3-8f0e-28b6f1bdadc3	The baby was wailing in his crib.	0
26a0be3b-e379-4904-8e15-aadc0b02c140	The woman had a spiritual awakening.	1
fb40abd7-4ea2-4b34-950e-1b10a01524af	The woman had a religious awakening.	0
592b1a85-d218-446c-850e-53f395fbc446	Them bureau drawers was all cluttered up.	1
65e28004-8a16-4e70-a398-60e0863dda46	The bureau drawers were cluttered.	0
dd86efb1-86ce-4d80-8be9-8653bda14a0c	Dat boy was feelin' homesick.	1
5d28635d-8137-4f4f-8ffd-ae4be75a956a	The boy felt homesick.	0
c08773ff-beb7-4840-ba27-59929f3772d8	Da rocket flew up into da sky.	1
926abc2b-5d6b-4cfa-a729-6e7bb591d7bb	The rocket flew up into the sky.	0
5f389a33-8451-4199-bab1-05a6f2c55274	Da smoke alarm went off.	1
6350ad76-be0a-4c6a-a5b4-f3d3faa53949	The smoke alarm went off.	0
7cd9810d-a8c5-4d0c-8a3b-4874758d9d86	Da vase broke.	1
fd0eeb39-1c5d-469d-8c1b-a9b4db8aecfd	The vase broke.	0
d1fa7664-32ed-4b32-92f5-bc3196836741	Da woman felt a electric shock.	1
ee5d4f53-c3e8-4667-9d9c-dd150dc7f7af	The woman felt an electric shock.	0
7d50526a-4520-4d5c-ad48-08b92418b7f0	The man had lipstick on his cheek.	1
2d8de574-58f4-471a-9dec-c433794cc105	The man had lipstick on his cheek.	0
cc2ea344-3533-4b6e-ae6a-7956bf0c8fd9	The gardener wanted his plants to thrive.	1
42ff3af1-17d6-4b46-b3f2-0966baa0f539	The gardener wanted his plants to flourish.	0
63599371-5630-4fb4-8b8e-c00dec5cca19	The waistband on my pants was loose.	1
d4472904-5355-4e9d-b9a0-54107a9b9169	The waistband on my pants was loose.	0
fcf34400-7f18-4262-8333-f2eafb9995fb	Dem tenants got kicked out they apartment.	1
3f640bcc-ab20-4912-b0bc-4a2e6b36d700	The tenants were evicted from the apartment.	0
7e190ddc-7805-401d-9b6e-9a27b1740281	The man woke up with a toothache.	1
53678d40-67fe-45ed-aa02-26d7a96167ad	The man woke up with a toothache.	0
00161df3-b616-402e-bfae-2cab729b8119	The team lost the game.	1
f204f80d-1a73-4012-b6fe-70ee30331fb6	The team lost the game.	0
29864e9e-abe8-4848-9e7e-72aad0388988	The woman deleted the email.	1
0a37ce28-bbb2-4f69-9583-a979e8088270	The woman deleted the email.	0
834b1e03-fe67-4dbb-a90a-06b1ceb3fce0	The police took the woman off the suspect list.	1
cd108dfe-afb4-477d-a761-67bf7ed02e2b	The police eliminated the woman from the list of suspects.	0
16e3dbbe-48d9-4bb7-873e-374968e769c2	The climbers got to the top of the mountain.	1
b298b846-7544-430b-b3c3-6ffcb7030ec7	The climbers reached the peak of the mountain.	0
e621ba4b-c361-4cbb-8087-e784c8d1557a	Da fortune teller's revelations was convincing.	1
4639f5b1-16e8-45f6-a436-20bc22fdfaef	The fortune teller's revelations were convincing.	0
e0f00d24-49d6-42dc-9671-a6eff95672b8	Da woman's makeup got smeared.	1
62383364-9a75-4ffb-adfe-74546f0c8e89	The woman's makeup smeared.	0
cbb2a347-ecd9-408b-af52-94587c16596d	The company's profits started to even out.	1
e81f5e12-0a61-4dce-8379-9067b8e10d3e	The company's profits started to level off.	0
6e6ea924-0523-4501-a38c-85d4cf1267f2	The girl wanted to show how to act right.	1
133f043a-a9da-4e22-bf44-8137f5ae6546	The girl wanted to demonstrate proper etiquette.	0
35146602-9ca1-498d-8a07-ffc8d354fe79	The detective showed his badge to the police officer.	1
19890f69-a678-4210-99bd-bb46ca3c1b72	The detective flashed his badge to the police officer.	0
a40c4437-f87f-41dd-8008-16560fd1b6b6	The girl wanted to make her mama happy.	1
cb44217a-0fe2-4c43-9d3b-fbb0918d5192	The girl wanted to make her mother happy.	0
2f443db3-2b3b-4e9f-98b6-7a3112520036	Dat lil kid started cryin'.	1
09d5709d-27ec-4e31-8db7-a38dea51decc	The toddler started crying.	0
cd01b01d-183b-4155-9e28-fdfe081c3373	Da stranger hollered at me in a foreign language.	1
b49917c7-99b3-494d-8d32-8b7154d8e670	The stranger cried out to me in a foreign language.	0
79709826-8727-4796-b668-94ff1a5d3c76	Da man found some dirt on his enemy.	1
3b6e446f-fe53-4105-8e60-9b8a00f4b37e	The man uncovered incriminating evidence against his enemy.	0
886d6feb-751f-4f85-802f-530b666c91b3	My mouth fell open.	1
e6c2491c-7313-4d93-9e99-ba01c7124bd0	My jaw dropped open.	0
ff8963e9-d932-41d6-9e65-f1477eb20d90	My friend paid for my ticket.	1
b16fc6a4-b4fe-4ba3-978c-c06dce7b9200	My friend paid for my ticket.	0
afcdb67c-2fdd-440a-bf8d-321bb1b445fb	Da woman was wrongly convicted fo' da crime.	1
261018f7-1f87-4816-b9c7-8a3c65a85400	The woman was wrongly convicted for the crime.	0
37193ea0-545b-430a-a1bf-df064c3fb669	I busted out laughin'.	1
e72e2206-752f-4fd2-a1dd-0b444cbc26fa	I burst into a fit of laughter.	0
9c0db965-ba0b-4494-b54b-b57bdf567a94	The school principal put in a dress code.	1
8c7fc0df-b565-4771-bb63-f8da551c0626	The school principal implemented a dress code.	0
72101829-0127-4e65-8ea2-ed0610e5c8a6	Dat balloon got big.	1
07086bea-5e6f-4bdd-ad24-522b76c83dbe	The balloon expanded.	0
67318390-cb61-49d4-adfd-34b423dd2bda	I wanted to lighten up the convo.	1
