id	text_a	text_b	label
32ce87f5-d7d7-46bc-ac23-61c7e13fece7	Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album. Today she had to hunt for a button, so she put the album on a chair without even opening it.	her	0
ad91682b-64cc-4273-8fac-fe48cefa084d	Larry , a timid teen-ager, lives with his widowed mother in a Brooklyn housing project. Larry Larry's father , a gang leader, was shot to death; his father's disciple, Antonio , takes Larry under his wing, and quickly molds him into a drug runner.	Antonio	0
e3404959-a632-4656-b5cd-adc5fdea54df	Larry , a timid teen-ager, lives with his widowed mother in a Brooklyn housing project. Larry Larry's father , a gang leader, was shot to death; his father's disciple, Antonio , takes Larry under his wing, and quickly molds him into a drug runner.	his	1
09db2573-7ea1-4a32-b2eb-1b64362e2c0c	Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album . Today she had to hunt for a button , so she put the album on a chair without even opening it .	chair	1
2a6ef965-81c3-46ac-99ff-ae3dab1b888d	Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album . Today she had to hunt for a button , so she put the album on a chair without even opening it .	it	0
fca81324-8270-435e-8d28-b5d02ac014cd	Larry , a timid teen-ager, lives with his widowed mother in a Brooklyn housing project. Larry Larry's father , a gang leader, was shot to death; his father's disciple, Antonio , takes Larry under his wing, and quickly molds him into a drug runner.	Larry	1
205abfce-e891-4cf9-9d74-0ae668c5e133	Larry , a timid teen-ager, lives with his widowed mother in a Brooklyn housing project. Larry Larry's father , a gang leader, was shot to death; his father's disciple, Antonio , takes Larry under his wing, and quickly molds him into a drug runner.	his	0
6e213a3b-1b2d-4008-af40-7b33f44466e9	Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album . Today she had to hunt for a button , so she put the album on a chair without even opening it .	living room	1
cf311677-873f-4c25-affc-2943b6da72ad	Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album . Today she had to hunt for a button , so she put the album on a chair without even opening it .	it	0
3729be94-c3cb-4251-a9d4-cd7930a8dc94	Mr. Moncrieff visited Chester 's luxurious New York apartment, thinking that it belonged to his son Edward . The result was that Mr. Moncrieff has decided to cancel Edward 's allowance on the ground that he no longer requires his financial support.	Edward	0
e899d64f-2143-4692-833a-12159cee145a	Mr. Moncrieff visited Chester 's luxurious New York apartment, thinking that it belonged to his son Edward . The result was that Mr. Moncrieff has decided to cancel Edward 's allowance on the ground that he no longer requires his financial support.	he	1
48a87aea-b5a7-48a5-8068-89fb47dec4c2	Fred watched TV while George went out to buy groceries. After an hour he got back.	Fred	1
367fd153-0c9d-4974-a1cc-234cca0b3bf3	Fred watched TV while George went out to buy groceries. After an hour he got back.	he	0
56259a7e-0af4-4c51-9a24-f2f882cd1b81	Jane gave Joan candy because she wasn't hungry.	Joan	1
e161419c-afce-4d36-9d9b-89da6cf1b986	Jane gave Joan candy because she wasn't hungry.	she	0
b931df49-6aad-45b1-b159-44b49dcd0bce	Larry , a timid teen-ager, lives with his widowed mother in a Brooklyn housing project. Larry Larry's father , a gang leader, was shot to death; his father's disciple, Antonio , takes Larry under his wing, and quickly molds him into a drug runner.	Larry's father	1
005de4c8-2350-4e7c-bba1-526ba2393101	Larry , a timid teen-ager, lives with his widowed mother in a Brooklyn housing project. Larry Larry's father , a gang leader, was shot to death; his father's disciple, Antonio , takes Larry under his wing, and quickly molds him into a drug runner.	his	0
9c9e8519-a82a-4e02-8bf6-e86a0f1722fc	Well satisfied with his purchases and feeling very elegant indeed, Babar goes to the photographer to have his picture taken.	the photographer	1
fab3f523-3f20-4000-976e-569accb62c9f	Well satisfied with his purchases and feeling very elegant indeed, Babar goes to the photographer to have his picture taken.	his	0
fd951c5c-7be2-4e6e-94c4-ab334682daca	Mr. Moncrieff visited Chester 's luxurious New York apartment, thinking that it belonged to his son Edward . The result was that Mr. Moncrieff has decided to cancel Edward 's allowance on the ground that he no longer requires his financial support.	Edward	1
07d9cc68-56a7-4353-af37-03f9ee6d3fcb	Mr. Moncrieff visited Chester 's luxurious New York apartment, thinking that it belonged to his son Edward . The result was that Mr. Moncrieff has decided to cancel Edward 's allowance on the ground that he no longer requires his financial support.	his	0
c7d3ddea-63e7-4f55-9fcb-fca90007ce73	Everyone really loved the oatmeal cookies ; only a few people liked the chocolate chip cookies . Next time, we should make more of them .	The oatmeal cookies	0
a5943505-186d-4e78-87f9-d30c5e4f2125	Everyone really loved the oatmeal cookies ; only a few people liked the chocolate chip cookies . Next time, we should make more of them .	them	1
5802181b-243a-44fd-a46f-2f9dc15aa37a	The stable was very roomy, with four good stalls; a large swinging window opened into the yard , which made it pleasant and airy.	stable	0
4151a54c-a044-441a-a541-054e34b78c50	The stable was very roomy, with four good stalls; a large swinging window opened into the yard , which made it pleasant and airy.	it	1
72c723f2-12e8-40b1-b60e-b819e8607a8a	Papa looked down at the children 's faces , so puzzled and sad now. It was bad enough that they had to be denied so many things because he couldn't afford them.	faces	1
3c0a41a3-a77e-4650-92ba-ebf9d5a3eb25	Papa looked down at the children 's faces , so puzzled and sad now. It was bad enough that they had to be denied so many things because he couldn't afford them.	they	0
797750ff-420e-4072-98fb-769228c70335	Papa looked down at the children 's faces , so puzzled and sad now. It was bad enough that they had to be denied so many things because he couldn't afford them .	faces	1
aa29197e-c346-4668-b754-6828d13c9248	Papa looked down at the children 's faces , so puzzled and sad now. It was bad enough that they had to be denied so many things because he couldn't afford them .	them	0
6c996164-5f78-47e6-a4e8-1f573de82a9b	Mr. Moncrieff visited Chester 's luxurious New York apartment, thinking that it belonged to his son Edward . The result was that Mr. Moncrieff has decided to cancel Edward 's allowance on the ground that he no longer requires his financial support.	Chester	1
d22d4055-9b5e-450b-80fc-1e159de9060e	Mr. Moncrieff visited Chester 's luxurious New York apartment, thinking that it belonged to his son Edward . The result was that Mr. Moncrieff has decided to cancel Edward 's allowance on the ground that he no longer requires his financial support.	he	0
62942c18-5164-4f36-9733-eaecf4853504	Papa looked down at the children 's faces , so puzzled and sad now. It was bad enough that they had to be denied so many things because he couldn't afford them .	things	0
c18b118b-4543-4ea1-844b-2f6d7831c703	Papa looked down at the children 's faces , so puzzled and sad now. It was bad enough that they had to be denied so many things because he couldn't afford them .	them	1
39292b20-dd66-4ee1-986c-f2a989a97267	Men had the right to keep their sons working for them until they were 21 years of age.	Men	1
80f9fd45-9335-4142-aa3a-66399097f8dd	Men had the right to keep their sons working for them until they were 21 years of age.	they	0
df6e9e0a-146b-4210-bdfa-ff9d34eec374	The path to the lake was blocked, so we couldn't reach it .	The path	1
7829ba37-0a28-435b-9cfd-c556963f6872	The path to the lake was blocked, so we couldn't reach it .	it	0
3c32177a-b7fa-4bfe-abf6-0c36a1cd2f90	Mr. Moncrieff visited Chester 's luxurious New York apartment, thinking that it belonged to his son Edward . The result was that Mr. Moncrieff has decided to cancel Edward 's allowance on the ground that he no longer requires his financial support.	Mr. Moncrieff	1
8976826e-812a-4859-816f-cbe61ceaf1eb	Mr. Moncrieff visited Chester 's luxurious New York apartment, thinking that it belonged to his son Edward . The result was that Mr. Moncrieff has decided to cancel Edward 's allowance on the ground that he no longer requires his financial support.	he	0
cf85b87d-9789-408c-a751-fbc61fbd11ea	Fred watched TV while George went out to buy groceries. After an hour he got up.	Fred	0
050731c7-c8e2-4c15-b44e-2d078d9bba15	Fred watched TV while George went out to buy groceries. After an hour he got up.	he	1
06dd3a76-70bb-4c2d-8855-92bb37fcb379	I tried to paint a picture of an orchard, with lemons in the lemon trees , but they came out looking more like light bulbs.	lemons	0
e8ce2a79-c053-43cd-976e-88488e8efca4	I tried to paint a picture of an orchard, with lemons in the lemon trees , but they came out looking more like light bulbs.	they	1
8de8350f-0169-423f-b5b7-153f1c85081f	Jane gave Joan candy because she was hungry.	Joan	0
c890065a-cc6a-4db8-a75a-679596beaadd	Jane gave Joan candy because she was hungry.	she	1
1e88c5b2-30b7-4888-8c4f-ff83709e07d5	Bernard , who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything dishonest. Still, anyone who knew that he was 19 years old could take his claim away from him.	Bernard	0
bec8c6ed-fadb-4a44-8ed1-19b7fa256503	Bernard , who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything dishonest. Still, anyone who knew that he was 19 years old could take his claim away from him.	he	1
c19fb13b-19e0-4c95-825c-073b93d3f121	Papa looked down at the children 's faces , so puzzled and sad now. It was bad enough that they had to be denied so many things because he couldn't afford them .	children	1
b757303b-37e0-4a3a-9e7a-b3435c23c543	Papa looked down at the children 's faces , so puzzled and sad now. It was bad enough that they had to be denied so many things because he couldn't afford them .	them	0
98654a94-aecb-422c-ada0-94bf237f6a9f	Patting her back, the woman smiled at the girl .	The woman	1
f54dc870-b24d-473f-9f7c-41301087855c	Patting her back, the woman smiled at the girl .	her	0
69934f7d-2c11-4ced-b39d-de9a488a825e	Fred watched TV while George went out to buy groceries. After an hour he got up.	George	1
c15db151-0bfc-4bdc-be78-3b2a3ec8b454	Fred watched TV while George went out to buy groceries. After an hour he got up.	he	0
6ddca2de-2bba-4c09-892b-7c265c78770b	One day Dick was teasing the colts, and did not know that the master was in the next field; but he was there, watching what was going on; over the hedge he jumped in a snap, and catching Dick by the arm, he hit him so hard that he roared with the pain and surprise.	Dick	1
d766c845-8d2a-47dc-abb3-7a9757a142ea	One day Dick was teasing the colts, and did not know that the master was in the next field; but he was there, watching what was going on; over the hedge he jumped in a snap, and catching Dick by the arm, he hit him so hard that he roared with the pain and surprise.	he	0
03964094-73df-4957-9888-27105d7db3fa	Jane gave Joan candy because she wasn't hungry.	Jane	0
39294f9d-b962-4ba9-b1f8-9526294b5e55	Jane gave Joan candy because she wasn't hungry.	she	1
6a697de3-1329-4d06-bbf2-b0745867b26a	Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album . Today she had to hunt for a button , so she put the album on a chair without even opening it .	button	1
61554ced-6277-4a28-82a8-1c3df245ea57	Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album . Today she had to hunt for a button , so she put the album on a chair without even opening it .	it	0
07529ffe-b2b3-4879-b48e-d8385fd704b1	The storekeepers stayed in town to run their stores and lived in the rooms behind them .	stores	0
929ffad2-6513-4aeb-9e2a-77106e9980e9	The storekeepers stayed in town to run their stores and lived in the rooms behind them .	them	1
35d7872c-0ae6-4bca-a717-64b91472a14d	Bernard , who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything dishonest. Still, anyone who knew that he was 19 years old could take his claim away from him.	the government official	1
6e4d0c3a-03df-4396-b9fd-d68dc5ac4228	Bernard , who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything dishonest. Still, anyone who knew that he was 19 years old could take his claim away from him.	he	0
2289cc5d-1098-4d05-a038-eaece23b363c	The large ball crashed right through the table because it was made of styrofoam.	The large ball	1
71ee5d7d-8103-46cb-8242-229009107328	The large ball crashed right through the table because it was made of styrofoam.	it	0
7851f4a3-3af0-43cc-a22f-a49da17f7149	Mr. Moncrieff visited Chester 's luxurious New York apartment, thinking that it belonged to his son Edward . The result was that Mr. Moncrieff has decided to cancel Edward 's allowance on the ground that he no longer requires his financial support.	Chester	1
c63e22cf-803b-455a-9406-29d83fa5b96d	Mr. Moncrieff visited Chester 's luxurious New York apartment, thinking that it belonged to his son Edward . The result was that Mr. Moncrieff has decided to cancel Edward 's allowance on the ground that he no longer requires his financial support.	his	0
0e5e6027-07be-4c47-a925-aa76ff0a70ed	One day Dick was teasing the colts, and did not know that the master was in the next field; but he was there, watching what was going on; over the hedge he jumped in a snap, and catching Dick by the arm, he hit him so hard that he roared with the pain and surprise.	the master	0
2c57c45e-55a6-49e1-a657-4f0b28e9b1c2	One day Dick was teasing the colts, and did not know that the master was in the next field; but he was there, watching what was going on; over the hedge he jumped in a snap, and catching Dick by the arm, he hit him so hard that he roared with the pain and surprise.	he	1
f5d7bf80-ca33-4901-8cad-3bbdbbb438f8	One day Dick was teasing the colts, and did not know that the master was in the next field; but he was there, watching what was going on; over the hedge he jumped in a snap, and catching Dick by the arm, he hit him so hard that he roared with the pain and surprise.	the master	1
47909b85-42e8-458b-8c3c-75fe80cc58b6	One day Dick was teasing the colts, and did not know that the master was in the next field; but he was there, watching what was going on; over the hedge he jumped in a snap, and catching Dick by the arm, he hit him so hard that he roared with the pain and surprise.	he	0
3faddb13-ea16-46e2-b07f-feeb0a4b87b9	Bernard , who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything dishonest. Still, anyone who knew that he was 19 years old could take his claim away from him.	Bernard	0
06631b49-cebc-4aea-ab9d-dde39f65a036	Bernard , who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything dishonest. Still, anyone who knew that he was 19 years old could take his claim away from him.	he	1
41be6317-6bca-4952-bd2e-cae03ea53dac	The stable was very roomy, with four good stalls; a large swinging window opened into the yard , which made it pleasant and airy.	yard	1
6cbe703b-55f0-4c9f-b0d9-e95521bdf96a	The stable was very roomy, with four good stalls; a large swinging window opened into the yard , which made it pleasant and airy.	it	0
e951519c-48b9-4d22-92e5-3ffdaa39b64b	Joe Joe's uncle can still beat him at tennis, even though he is 30 years younger.	Joe's uncle	1
8352da48-c63c-4342-907e-ceaf5bf473e1	Joe Joe's uncle can still beat him at tennis, even though he is 30 years younger.	he	0
fa378d7e-1213-402e-8e7f-4a7bd6112ebe	The stable was very roomy, with four good stalls; a large swinging window opened into the yard , which made it pleasant and airy.	window	1
62b8965a-8493-434d-8b80-cf708270b1e0	The stable was very roomy, with four good stalls; a large swinging window opened into the yard , which made it pleasant and airy.	it	0
53d741c8-b6b6-4236-8e0c-e4d70cba97fd	One day Dick was teasing the colts, and did not know that the master was in the next field; but he was there, watching what was going on; over the hedge he jumped in a snap, and catching Dick by the arm, he hit him so hard that he roared with the pain and surprise.	the master	0
1e53f934-e570-4ec8-bdad-c9a968249578	One day Dick was teasing the colts, and did not know that the master was in the next field; but he was there, watching what was going on; over the hedge he jumped in a snap, and catching Dick by the arm, he hit him so hard that he roared with the pain and surprise.	he	1
0834c2a3-89f7-4ea0-a3aa-e9bb62e3a148	Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album. Today she had to hunt for a button, so she put the album on a chair without even opening it.	Mama	1
2ad35045-baa2-41a5-a31e-a1c607ca2b1e	Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album. Today she had to hunt for a button, so she put the album on a chair without even opening it.	she	0
d066a589-82b9-4777-a594-f3333feaa639	One day Dick was teasing the colts, and did not know that the master was in the next field; but he was there, watching what was going on; over the hedge he jumped in a snap, and catching Dick by the arm, he hit him so hard that he roared with the pain and surprise.	Dick	0
d2556cf2-ad86-4f99-9bff-1082e2af91fc	One day Dick was teasing the colts, and did not know that the master was in the next field; but he was there, watching what was going on; over the hedge he jumped in a snap, and catching Dick by the arm, he hit him so hard that he roared with the pain and surprise.	him	1
b5227203-9046-4b02-9f29-f5a98fd7becd	Fred watched TV while George went out to buy groceries. After an hour he got back.	George	0
309e24c4-6ae2-4f61-a2c3-9faf21717c9c	Fred watched TV while George went out to buy groceries. After an hour he got back.	he	1
db2d8e85-cfbe-4ddc-8617-84562391039e	Papa looked down at the children 's faces , so puzzled and sad now. It was bad enough that they had to be denied so many things because he couldn't afford them.	children	0
35ba5ac2-7346-48c5-9270-4adafe28c6d8	Papa looked down at the children 's faces , so puzzled and sad now. It was bad enough that they had to be denied so many things because he couldn't afford them.	they	1
dd47edfc-f8f1-49fd-b986-9a1d054da0eb	Joe Joe's uncle can still beat him at tennis, even though he is 30 years younger.	Joe	0
ce0c7679-a6e0-423e-a8b7-e44dbb031606	Joe Joe's uncle can still beat him at tennis, even though he is 30 years younger.	he	1
533867ca-bc88-49de-bff2-d4eb5023e65f	One day Dick was teasing the colts, and did not know that the master was in the next field; but he was there, watching what was going on; over the hedge he jumped in a snap, and catching Dick by the arm, he hit him so hard that he roared with the pain and surprise.	the master	1
64407898-9380-44db-9627-0266a1fbd6de	One day Dick was teasing the colts, and did not know that the master was in the next field; but he was there, watching what was going on; over the hedge he jumped in a snap, and catching Dick by the arm, he hit him so hard that he roared with the pain and surprise.	him	0
cc149c22-eca9-4966-a6dc-d91d3d0cdb14	Everyone really loved the oatmeal cookies ; only a few people liked the chocolate chip cookies . Next time, we should make fewer of them .	The oatmeal cookies	1
9f2f1da5-36b9-4dd5-a663-7914ca64e1e5	Everyone really loved the oatmeal cookies ; only a few people liked the chocolate chip cookies . Next time, we should make fewer of them .	them	0
8d5033fe-66c9-43fc-9702-b8c4f005fd03	While Nancy and Ellen counted the silverware, Mrs. Smith hastened upstairs. In a few minutes she returned and one look at her stricken face told the girls that the precious map was gone.	Nancy	1
1d3cd47d-7265-48e5-9977-a8707e8b0d3f	While Nancy and Ellen counted the silverware, Mrs. Smith hastened upstairs. In a few minutes she returned and one look at her stricken face told the girls that the precious map was gone.	her	0
4e3c1a7a-ffeb-453c-961e-aac693dee478	The storekeepers stayed in town to run their stores and lived in the rooms behind them .	rooms	1
7cf7f3b8-5ff5-491c-87d8-f7f41afa65a7	The storekeepers stayed in town to run their stores and lived in the rooms behind them .	them	0
a5d9b39a-e998-4124-b0a3-4a5df4492ced	Bernard , who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything dishonest. Still, anyone who knew that he was 19 years old could take his claim away from him.	the government official	1
deb34f6e-c0d9-4560-93c0-cfca75e94cc9	Bernard , who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything dishonest. Still, anyone who knew that he was 19 years old could take his claim away from him.	he	0
3fa23aba-e6f1-471d-8f6c-025cc9b1c441	One day Dick was teasing the colts, and did not know that the master was in the next field; but he was there, watching what was going on; over the hedge he jumped in a snap, and catching Dick by the arm, he hit him so hard that he roared with the pain and surprise.	Dick	1
212b3561-6866-4fa5-aa56-955365d08f45	One day Dick was teasing the colts, and did not know that the master was in the next field; but he was there, watching what was going on; over the hedge he jumped in a snap, and catching Dick by the arm, he hit him so hard that he roared with the pain and surprise.	he	0
868b90d3-78a6-4693-a157-d142bf7a04a4	The path to the lake was blocked, so we couldn't reach it .	The lake	0
8c5e8aa4-7840-41d7-864a-e2b11a31c292	The path to the lake was blocked, so we couldn't reach it .	it	1
06c79470-c11d-4c32-9b72-77a77e224755	Bernard , who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything dishonest. Still, anyone who knew that he was 19 years old could take his claim away from him .	the government official	1
bdc54bff-4166-4aa6-8315-c7ca45edb9f2	Bernard , who had not told the government official that he was less than 21 when he filed for a homestead claim, did not consider that he had done anything dishonest. Still, anyone who knew that he was 19 years old could take his claim away from him .	him	0
ef7e8ecd-5243-4078-a070-707457dedf8f	Everyone really loved the oatmeal cookies ; only a few people liked the chocolate chip cookies . Next time, we should make more of them .	The chocolate chip cookies	1
b8872319-93df-42d0-aee8-1eaecb899dc0	Everyone really loved the oatmeal cookies ; only a few people liked the chocolate chip cookies . Next time, we should make more of them .	them	0
7993dd72-27e0-40e9-9379-d3dc8099981c	Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album . Today she had to hunt for a button , so she put the album on a chair without even opening it .	album	0
7412e718-50d0-4247-9af4-e92162d236ed	Alice was dusting the living room and trying to find the button that Mama had hidden. No time today to look at old pictures in her favorite photo album . Today she had to hunt for a button , so she put the album on a chair without even opening it .	it	1
9e15ca02-d8fe-4ee2-b5de-2a899d389085	Well satisfied with his purchases and feeling very elegant indeed, Babar goes to the photographer to have his picture taken.	the photographer	1
5f267dd1-ad36-44a9-b7cb-a054b95cd2e2	Well satisfied with his purchases and feeling very elegant indeed, Babar goes to the photographer to have his picture taken.	his	0
ced229b0-a9b3-4fd0-872e-af7705227b7f	One day Dick was teasing the colts, and did not know that the master was in the next field; but he was there, watching what was going on; over the hedge he jumped in a snap, and catching Dick by the arm, he hit him so hard that he roared with the pain and surprise.	Dick	1
49d6693d-2863-40ed-bd96-253510462131	One day Dick was teasing the colts, and did not know that the master was in the next field; but he was there, watching what was going on; over the hedge he jumped in a snap, and catching Dick by the arm, he hit him so hard that he roared with the pain and surprise.	he	0
5fe704ce-ab42-4edb-9ac9-5715e3ecd99c	The customer walked into the bank and stabbed one of the tellers. He was immediately taken to the police station.	The customer	0
6a540d36-b2d1-40af-9179-35438a87b955	The customer walked into the bank and stabbed one of the tellers. He was immediately taken to the police station.	He	1
d9fc1ba3-0963-4262-b3d7-af58a2683256	I tried to paint a picture of an orchard, with lemons in the lemon trees , but they came out looking more like light bulbs.	lemon trees	1
9aff17c1-9b2a-4b32-b3ce-0826a5e509ee	I tried to paint a picture of an orchard, with lemons in the lemon trees , but they came out looking more like light bulbs.	they	0
ed598287-7a4f-4952-84ef-e0dd840c21ce	The storekeepers stayed in town to run their stores and lived in the rooms behind them .	storekeepers	1
bf5ee924-39a0-4bc6-92a0-8bf8418dadd2	The storekeepers stayed in town to run their stores and lived in the rooms behind them .	them	0
e3cda3cc-1224-42d0-bf85-aa24fb8045dc	Bill passed the half-empty plate to John because he was hungry.	Bill	1
91235c46-1837-4c7a-a77e-5772b93a1b79	Bill passed the half-empty plate to John because he was hungry.	he	0
30106241-6c55-463a-9394-bc0a62c13617	The mothers of Arthur and Celeste have come to the town to fetch them. They are very happy to have them back, but they scold them just the same because they ran away.	mothers	1
41e3d681-6da1-43ab-b771-a2a66e1e86a1	The mothers of Arthur and Celeste have come to the town to fetch them. They are very happy to have them back, but they scold them just the same because they ran away.	them	0
eef0c2d8-5878-40ef-ad91-b3b89dec3fa7	The pony behaved well, sir, and showed no vice; but at last he just threw up his heels and tipped the young gentleman into the thorn hedge. He wanted me to help him out, but I hope you will excuse me, sir, I did not feel inclined to do so.	young gentleman	0
fe3aa8c8-db2c-4c16-afe9-7264cbd78629	The pony behaved well, sir, and showed no vice; but at last he just threw up his heels and tipped the young gentleman into the thorn hedge. He wanted me to help him out, but I hope you will excuse me, sir, I did not feel inclined to do so.	He	1
5c65cc0f-c028-48cf-a902-fe33707489ac	I poured water from the bottle into the cup until it was full.	the cup	0
6d48dbfe-c3b1-4253-a1c6-eb39b929ef85	I poured water from the bottle into the cup until it was full.	it	1
3108e722-f7eb-425f-b10a-6a5bde4bbfbc	Dan had to stop Bill from toying with the injured bird. He is very compassionate.	Dan	0
77ea3398-4df2-41e1-9a69-feb0a2f29bb6	Dan had to stop Bill from toying with the injured bird. He is very compassionate.	He	1
c0e8f753-235f-46c8-90fb-c7efedc426c3	Sam Goodman 's biography of the Spartan general Xenophanes conveys a vivid sense of the difficulties he faced in his childhood.	Goodman	1
10e62eee-4e1f-43c5-865b-db0ca2c8f6d2	Sam Goodman 's biography of the Spartan general Xenophanes conveys a vivid sense of the difficulties he faced in his childhood.	he	0
3de3802b-e51e-40e3-971b-96a554963d1c	Pam's parents came home and found her having sex with her boyfriend, Paul. They were furious about it.	Pam's parents	0
2b74de8d-0954-4556-acc3-76f2d0e1aa0c	Pam's parents came home and found her having sex with her boyfriend, Paul. They were furious about it.	They	1
6e91e64e-7b77-41fa-857e-429035f7d0ad	Bob paid for Charlie 's college education, but now Charlie acts as though it never happened. He is very hurt.	Bob	0
8373df8c-c3f6-4d3e-9731-24225f56c7bd	Bob paid for Charlie 's college education, but now Charlie acts as though it never happened. He is very hurt.	He	1
f8d9e77a-9c50-45c3-97ff-061715ed2de6	Billy cried because Toby wouldn't share his toy.	Toby	0
94adc3d7-f469-44c3-a401-ebce771451da	Billy cried because Toby wouldn't share his toy.	his	1
6ad57c79-5f4b-4c4f-aa70-dd3834c4132e	Emma did not pass the ball to Janie although she was open.	Janie	0
d7b7bfee-7540-4184-907b-667afa6332cd	Emma did not pass the ball to Janie although she was open.	she	1
10cfe4e4-8377-4b03-81c1-da5ee898c947	Bob paid for Charlie 's college education, but now Charlie acts as though it never happened. He is very ungrateful.	Bob	1
19b04148-c71d-4a7a-9d51-8fd96481d174	Bob paid for Charlie 's college education, but now Charlie acts as though it never happened. He is very ungrateful.	He	0
dcaf5277-6137-457f-b853-83c4ee57e432	The lawyer asked the witness a question, but he was reluctant to answer it.	the lawyer	1
45ff4205-c2f8-4c03-9e51-42abaa2f2310	The lawyer asked the witness a question, but he was reluctant to answer it.	he	0
189b5400-cfff-4fdc-8a07-09b144de5724	Sam took French classes from Adam , because he was eager to speak it fluently.	Sam	0
03275d62-cf0c-4f3e-b6f1-e00878f31356	Sam took French classes from Adam , because he was eager to speak it fluently.	he	1
69770fbf-4cad-4b19-aed1-ef9ac9eb39e7	The city councilmen refused the demonstrators a permit because they advocated violence.	The demonstrators	0
0d4453a5-722e-45fc-9f63-87665bc6691e	The city councilmen refused the demonstrators a permit because they advocated violence.	they	1
