id	sentence	label
460990e5-6d86-41c9-8743-87295c86e046	3:05 when that bell ring I'm hunging my bae and running out of PSM by 3:45 I should be at housethen it's turn up time!	1
8ad0964f-07cb-4ccd-bba9-bad1fa95bbf1	At 3:05, when the bell rings, I'm saying bye to my significant other and running out of PSM. By 3:45, I should be homeThen it's time to part	0
99fd0bbb-66e4-4e6d-9a75-77bdeddcc903	Wen u kall a nigga fone n he dont answer dat mean he nevagave a fuck about it	1
aa7dea05-ed58-4909-9d10-ee2442c774c4	When you call a person's phone and they don't answer that means they never cared about it.Cared about it	0
397de11e-f0d3-432f-a2a9-912e5f70e3f3	I aint tryna see no twerk videos on my TL kuz yallhoes kant twerk fo nun	1
bb583429-60d3-46b4-9815-366e9882f30b	I do not want to see twerking videos on my timeline because thesepeople do not know how to twerk	0
bf5e793b-8aeb-45e1-b813-c007bb8c7133	that was suppose to be a tweet lol I don't how the hell I dm thatto you my bad lol	1
3f589154-df62-4600-a9ab-f00b72e9b775	That was supposed to be a tweet but, that was funny.   I don't know how the hell I done thatto you, my bad, it was funny though	0
17a8c166-1681-4266-badb-bd8a54d629f3	This group of 5 year olds just tried to holla at me! Lol when I told them how oldI was they scattered lol	1
724cc3fd-8385-463c-a24d-6f42edbdf2a1	This group of five-year-olds just tried to holler at me! That’s funny. When I told them how oldI was, they scattered. I’m laughing!	0
8b868afe-9360-4844-8b11-7c9d4a9289b8	"Anybody else got one of those TV's where every movie looks super fake? They made these TV's toogood"" mine is like that"	1
8bd4b334-f69c-46f0-aa2d-3ed5b2ade3d1	Does anyone else have a TV that makes every movie look very fake? These TV’s are made too well. Mine is like that.	0
898b3b3d-8486-4778-a2f4-601e029ca75f	who made amy dress for the finale the red one atthe end please tell me	1
d9abe09c-48ac-4f58-a215-24eb8d164f39	Who made Amy's dress for the finale, the red one at the end. Please, tell me.the end. Please, tell me	0
a1409f04-deab-422c-be5a-3f8c625c63f6	I JUST WANNA FUCK YO BESTFRIEND FOR ONE NITE ONLI, ONLI AND WHEN I FUCK YO BESTFRIEND U BET NOT FUCK MY HOMIE	1
c82ce07a-b3ba-4f74-b580-0be2cde3ac49	I just want to fuck your best friend for one night only, and when I fuck your best friend, youbetter not fuck my friend	0
6c1c691d-a212-48a7-8251-8cf9daca34cc	There is nothing so pitiful as a young cynic because he has gone from knowing nothing to believingnothing. - Maya Angelou S	1
26ff3f0d-5a6f-4f33-88db-c8e630f8b20d	There is nothing as pitiful as a young cynic because he has gone from knowing nothing to believingnothing. - Maya Angelou	0
e5d38d75-48cf-4ae7-b8d9-49ff8f4f3be3	I'm Single And Ready To Mingle But At The Same TimeI'm Ready To Settle Down	1
d8ecb1bb-6704-4da5-808d-5742329493f8	I am single and ready to mingle, but at the same time I am also ready to settle down	0
29ca7d97-46ba-4c31-999f-da5ab1983054	I know I do but I'm finna go to sleep I'm too tired I been up since 8 thisMornin no sleep or nap	1
2fdb834f-8ae7-4de7-99e8-b935bdb209d0	I know I do but I am finally going to sleep. I am too tired, I have been up since 8 this morning with no sleep or nap.morning with no sleep or nap	0
e22700d8-a416-436e-a1a6-fce638e03e0c	I Have Not Been Ta Sleep At All. And I'm Not Going TillMy Quat Kum Later On.	1
4bd5b0b3-5728-49d8-8293-b3888fbcf2ec	I have not been to sleep at all. And I'm not going until my Quat comes later on.my quat comes later on	0
73a9a428-5862-441a-9959-024b1aa1fa64	Lets GIVE A ROUD OF APPLAUSE TO THE NIGGAHS AND BITCHES THAT'S REALLY SOFT INPERSON BUT HARD ON TWITTER.	1
641cddad-b702-4a89-951d-8bb74e0938a4	Let us give a round of applause to the ladies and gentlemen that are not as tough in personcompared to their personalities on Twitter	0
9c36471d-bf36-468f-9ee7-1a30e70da247	I Get Jealous, I Get Mad, I Get Worried, I Get Curious.But That's Only Because I Love You So Much And I Don't Wanna Lose You Nan More Nan Less	1
12e45f32-dd3e-45a6-83b3-e31c042342d7	I often get jealous, mad, worried, and curious, but the only reason is because I love you so much and I do not want to loseyou, more or less	0
61242422-6d70-4514-8107-8f03b258193f	When Kobe gets the ball, he gotta make one move and go. Dont wait for the defense to make his shot more difficult.	1
e8d1ca06-d0fc-45a6-add9-a5eb1bfe1013	When Kobe gets the ball, he needs to make one move and go. Don't want for the defense tomake his shot more difficult	0
044adfd7-ab53-49bc-8fab-94109763cd0b	Just rounded off the last of my kids bdays, until June!! I'm proud and grateful to God. A don't have much, but wekeep it happy, no matter.	1
1c957364-048b-4d0f-9390-fc6ceff43870	I just rounded off the last of my kids’ birthdays until June! I'm proud and grateful to God. I don't have much, but wekeep it happy no matter what.	0
702d5c0a-77d4-4fa0-ad37-c34443ad89b4	Aight let me go ahead and get dressed to this Miguel album .. Y'all continue talking about all the shit y'all notgone do while I'm gone	1
ec1dac21-0500-4689-8e9f-3828578fff05	Alright, please allow me to get dressed up for the Miguel Album, and please continue to talk about everyone you are notgoing to do while I am gone	0
d594c016-8ead-4b99-a61c-da048d65ffed	yes theres also this black female Dr you need to check out.. when i rememberher name ill link you	1
b2f99a89-8e36-433d-b350-605d42aa6a34	Yes, there is also this black female doctor you need to visit. When i remember Her name, i will send it to you.	0
ece8721b-a384-4dd4-92c3-2c9534274121	so he put a status that says lonely up and a modelhoe just hit him up...	1
6bbce70c-9584-46e2-a000-7d052f06e157	"So he posted a status that said \""lonely\"" and a modeljust messaged him"	0
f00076ac-e7dc-49ab-9583-510f9a985245	The travel channel is blowing me right now with all these American fast food delicacies that havebeen turnt up in Asia	1
726a1add-cbfd-48e8-aa4d-43c3a09e6ea9	The Travel Channel is blowing my mind right now with all of these American fast food delicacies that haveturned up in Asia.	0
b9e57ba2-12cb-4f1c-a424-30571f3fd402	So big Boi out here like fuck it Imma hop on all the tracks 3000 calls himself featuring onand give y'all the remix	1
cf179bd2-d077-49eb-8b64-86c1efb17238	So, big boy is out here like “fuck it, I’m going to hop on all of the tracks 3000 says he is featured onand give you all the remix.	0
862943c8-f528-4f7f-bbc1-ceb46ba7d9b8	"Atlanta fans might as well clock out.. You already know theending to this story ..."""	1
a77a7b43-40c0-4bb2-8ce3-6d386fe6d6d5	Atlanta fans might as well clock out.. you already know theending to this story ..	0
e3b7116e-2297-4e0c-be95-2b6ed0beaa9a	Is that Oprah interview on right now? ... Cause she tripping if she think wewas gonna pass up scandal	1
11c77fb7-5027-478e-b0f9-30c73c8c6ccd	Is that Oprah interview on right now? Because she's crazy if she thinks wewould miss watching Scandal	0
82bce9d0-81d5-48b9-8afe-4ec0e31aa443	Now niggas dont be surprised also if your woman counts down backwards next timeyou say some stupid shit	1
7b519444-e105-4faf-9b3b-f78a796ce87d	Now, don't be surprised if your woman counts down backwards the next time you say some stupid shit.you say some stupid shit	0
62b2e83c-b298-4dcf-a934-fdee421c08ae	some people just can't accept the truth but hey he will revisit your tweets in the future whenhe's nothing getting the results	1
0830b1cb-bdc8-4597-b2f7-679400fde9e1	There are some people who can not accept the truth but they will revisit your tweets in the future whenthey have nothing, so they can acquire the results	0
5fee95d4-58e9-4065-891f-ecdfcbdadf5c	I wonder how much the person who is in charge of theobama twitter account gets paid	1
ed5db17b-228f-4967-9bb6-17cf8dce9473	I am curious to know how much the individual who is in charge  of yhe Obama's Twitter account gets paid	0
a6184fac-7b3c-4a27-b231-9b0efc093f24	And he would have been like oh man my first name is Rod babe ..A.j is a family nickname and whatI prefer to be called	1
5499f163-bf2c-4bcc-8616-8aca0140e846	"And he said, \""My first name is Rod, baby...AJ is a family nickname and it's whatI prefer to be calle"	0
d073dd2c-5792-4a20-b82a-3c3c197c88cf	which are A) she was a lesbian for 15 yrs and B) she got an 11 yr oldwhich means she's had penis	1
a8705762-313a-42c6-aecc-c57768963ed3	Which are A) she was a lesbian for 15 years and B) she has an 11 year old,which means she's had sex with a man	0
e94b8173-108e-405c-aa77-a56bc4947f89	you still may be able to worship at the alter I don't think the doors to thechurch are closed just yet	1
2c39cb34-a0b8-4ecc-87ed-77a3645aeb2e	You still may be able to worship at the altar, I don't think the doors to thechurch are closed just ye	0
632c7303-c4a6-4a56-8588-f72b038439ea	This broad worked us out for an hour straight and ain't give not onewater break .. The inhumanity	1
88720ecc-78d0-46dc-a9d8-d8fabeb9c910	This broad worked us for an hour straight and did not even give us onewater break. The inhumanity.	0
3e4fe121-3688-406a-a67f-a6534eee67c7	Frank ocean can probably fight .. He prob been training for the moment to fuck Chris brown up .. Breezy will never loveit down if he lost	1
ae30fdaf-b2de-4797-9189-518e4655e056	Frank Ocean can probably fight as he has been training to beat up Chris Brown. Breezy will never liveit down if he happened to lose	0
9cec31f7-d15a-478b-9261-c5d411951e77	Cause a) frank writes passionate songs about men and b) breezy talked a lot of shit in that twitter rantabout odd future he deleted	1
ab78c1bb-3b51-422c-81e3-722fe10f248a	The first cause is that Frank writes passionate songs about men and the second cause is that Breezy talked badly in his Twitter rantabout Odd Future, but he deleted it	0
d0f66d28-414b-4c30-908b-ee59923767b8	Now I'm not tripping because it works for me..but all my coworkers keep laughingat how small it is	1
6e0d4c4d-ebc8-4a36-957d-284213dd3d10	I am not confused about anything as this works for me, but it so happens that my coworkers keep laughingat how small it is	0
6eac54b5-a9e7-4232-a252-9e7e96dbe74a	"I'm dying laughing. I think I bust a vocal cord laughing so hard. ""... You look horrible tonight"" song of the year."	1
289cebd9-51b3-4c83-9e42-1a4cef6ccb58	I’m dying laughing. I think I busted a vocal cord laughing so hard. “You Look Horrible Tonight” is the song of the year.	0
aa1a2622-a2fa-41c8-b5b7-9c9c069c9010	N . Nawll , Boo likee her , shee log in on his phone , she dnt like his ugly ass	1
d973c133-de85-4358-8b94-5f8ee3243b2f	No way, he likes her, and she logs into his phone, even though shedoes not like him	0
9ea7ba7f-0db8-4507-a9b5-a1a1cad426fb	If I could grow a perfect pair of breasts, they wouldsit next to my bed.	1
77156888-6f81-458d-9568-508d33528d19	If I could grow a perfect pair of breasts, they would sit next to my bed.sit next to my bed	0
a4df463f-8194-4bee-b9ba-b10722e329f0	YESTERDAY I GOT THE SWEETEST TXT FROM A PERSON THAT I THOUGHTHIS LOVE 4 ME DIED.....	1
09c9fa0e-358d-4f7e-998c-3e7b80edfeb8	Yesterday, I got the sweetest text from a person that I thoughtdidn't love me anymor	0
5185e914-9d09-41de-a9b2-0da4992d873d	Ok I'm still out here .. Still turnt up .. What'swrong wit me .. Lol	1
9b0184b2-eef3-4f24-b743-ed71e665439d	Ok I'm still out here. Still turnt up. What'swrong with me? Haha.	0
eea921e5-0838-466c-82ba-ce80692bed32	Want 2 give a special Shoutz 2 my brother from another mother My G 2 the casket drop Happy bornday my G many more..	1
84927a82-1fa4-4656-bfc1-bac774199d54	I want to give a special shout out to my brother from another mother my friend until we die happy birthday my friend and many more.	0
d11561e5-087d-443c-ba16-5e192088eef8	ummm..do I need to go back & read ur tweets for all thisfuckery i missed earlier?? lol	1
59109f2b-8a82-43dc-ac81-96f1c48f68b1	Umm...do I need to go back and read your tweets for all thisnonsense that I missed earlier? That's funn	0
f5f5c3aa-23c8-406e-9db2-b978494f98f8	Dr Haynes I live in Georgia and I would like to know what time are you on Ricky Smiley show and how canI hear u more. Thanks	1
76fe1d35-4307-4301-9515-6763273d2d6f	Dr. Haynes, I live in Georgia and I would like to know, what time are you on the Ricky Smiley show and how canI hear you more? Thanks	0
d63c2402-f488-4992-b9bf-7869c6436528	ibknow where u from he said u know him look at my pic Ijust up of him bro	1
4537697a-2d0c-4819-8677-4c1f337b966c	"\""I know where you're from,\"" he said. \""You know him, look at my pic\""I just put up of him, brothe"	0
f8fd7f0d-c724-4752-b6dc-f0f8050eeb34	i got everything i ever wanted be she makes me better rs she better wake up these lil nigga willneva get thy weight up	1
23cbc0a2-ac21-42d9-b9e7-44cc63aef6af	I have received everything I have ever wanted because she makes me better. She needs to wake them up or they willnever be able to gain weight	0
a051887b-c3c6-4af0-a709-2cc5b2cd949a	Low key I do miss pat and Maurice staying here with me they use to bethe bid all day everyday	1
efc2633b-bcad-4a19-bcf8-06750c16c234	I really miss Pat and Maurice staying here, they used toaccept my offers all the time	0
2e2a1c44-b63b-4854-8402-f69b9c85b252	You really can't ever be just friends with someone you usedto be in love with.	1
6749c443-2060-47e0-a4b2-c6a2ff6d0182	It is hard to be just be friends with someone you usedto be in love with	0
b17df1ed-b29c-4cde-a2b6-bc7789b0d153	NO ONE is immune from the trials and tribulations of life, if you think youare, just keep on living....	1
66609c76-79ee-4c87-a117-53d061df8926	Not a single person is immune from the trials and tribulations of life, if you think youare, just keep doing what you have been doing	0
5879b47c-0179-4080-a90b-dff81d4bdea7	Bad GRAMMER is my Pet PEEVE!!!!!!! EVERYONE needs help from time to time grammatically, butthat what GOOGLE is for!!!	1
c769e13e-f2d0-476f-8f3d-4b884dafc29c	Bad grammar is my pet peeve! Everyone needs help grammatically from time to time, butthat is what Google is for	0
3cdbb255-dd44-4d89-8849-6fd5f7e84905	Ona phn with my grandma an he keep sayn we gon get off the phn now but thn shekeep talkn .! Come on	1
816ec568-dfd2-44d3-b27b-553cd879d6e0	"I'm on the phone with my grandma and she keeps saying \""we're going to get off the phone now,\"" but then she keeps talking! Come on"	0
82418386-4031-4674-8129-63c72894628e	A study in delicious coffee, chocolate, bourbon, gin, pine, & pizza.Have a good night gents.	1
1f2d87ef-f6f7-49df-8752-4b662d58739a	A study of delicious coffee, chocolate, bourbon, gin, pine and pizzaHave a good night gentlemen	0
9a49ab39-3f4e-4535-a560-b7a0ae17d290	If u fuckin with me.... Really fuckin with me u go get sum girlsn bring em to me	1
2ee8862d-22f0-4c2f-99fc-f382f12c6ccb	If you're my friend, really my friend, go and get some girlsand bring them to me	0
926bd329-a802-4a0b-bbb1-8c96c940109a	He must not know I don't do the bitch word homie..that word causes for a coupleof teeth to go missing..	1
38f68028-8ce5-45b7-9492-365390268360	"He must not know that I don't like the bitch word, \""homie\"". That word cause a coupleof teeth to go missing"	0
0728937c-5812-45a9-a73e-fce5f353e153	You can't lose what you never had, you can't keep what's not yours & you can't hold on to something that doesn't want to stay.	1
da6aaed0-fb8c-42d3-b8cb-82f4f1c3a9a4	You can’t lose what you never had, you can’t keep what’s not yours, and you can’t hold onto somethingthat doesn’t want to stay.	0
6231eba0-17c3-4e1b-8b31-48f5ae595d34	imma let y'all know soon and you coming if I have todrag u out the house	1
c4d113b4-c022-4387-8940-fbdceeb32561	I’m going to let you all know soon and you are coming even if I have to drag you out of the house.	0
c183739a-c9dc-4e57-bc1a-d6ce514713e2	I try to let u pussy niggas eat its time to putu pussy boys to sleep	1
473b50bc-8316-4282-8259-2960943a333f	I tried to feed you boys, now it's time foryou boys to go to be	0
0fb58700-7e04-4b7f-897c-2e4a35fdf9ed	He mad He came over My House unannounced and I wasgone. Not My Problem !	1
06671a0b-eaf3-4950-a009-e6f7b24a460a	He is mad that he came over to my house unannounced and I wasnot there. That is not my issue to deal with	0
d34c6819-e739-478f-9bbf-ef603b1f6ddd	I'm tired of playing the back. I'm bout to bring some fireto the game. Real talk!!!	1
efc7569f-3ab4-4be3-8734-26ed7eccdc1e	I am tired of always playing in the back. I am going to increase the intensityof the game. Definitely	0
2ab95619-5827-43df-aee9-cde54a574b6e	with everything you just said injuries they still were in place to make the postseasonFiring Garrett would do nothing	1
20fdf107-592e-4acb-b536-e169251525fc	With everything you just said, the injuries were still in place to make the post season. Firing Garrett would do nothing.	0
4c6902f8-ccf9-42fb-b3a1-c7bd22a02f1f	if she liked the first gift thats only the tip of the icebergh igot a trick up mysleeve	1
684464a8-1281-466a-a8e3-26af81e028d5	If she liked the first gift, that is only the tip of the iceberg. Ihave a trick up my sleeve	0
40c9224a-b657-4613-8dd2-62ce384b9998	"If I was with tonight, I'd kiss her. Too late. (Kisses hand instead)"" Awww <3 tomorrow lol"	1
4fe565e7-ee0e-48c0-9499-950c2e1bcfe6	If I was with her tonight I would kiss her. Unfortunately it is too late, so I will kiss my handinstead. I am laughing, well darn, hopefully tomorrow	0
1b3996f6-c4d9-4294-bbce-ca3ee4da206e	Wtf is so hard about coming to pick up a badge so your check is correct..: I'm not aboutto clock you in. Smh	1
ae00c073-fb7f-4821-8925-80bd3e5b06bd	What the fuck is so difficult about coming back to pick up a badge so that your check is correct. I am not goingto clock you in. Shake my head	0
1a44ecf3-3192-4a59-b291-7613515efe2c	So I'm up... But my boss said gage whether its safe for me to go to work... I'm going but I'm gonna takemy time...no time for accidents	1
b087a412-948c-4e6f-8e24-bb586aa47e9e	Although I am up, my boss said to weight whether it is safe for me to go to work. So I am going, but I am going to takemy time as I do not have time to mess up	0
e946da5b-4e16-49ac-92dc-bd061e8b19c9	Older the berry the sweeter the juice... Man it's the blacker the berry the sweeter the juice. Well yea sheblack then a muhfucka too	1
3325965a-666f-4b36-ae1d-fb4691fa0459	The older the berry the sweeter the juice. Friend, it is the blacker the berry the sweeter the juice. Well yes, then sheis blacker than others too	0
bda37104-3cde-4df8-86cf-1580aca8e477	I mean if I was Olivia I wouldn't do the record either but she gotta know even after last season her musicisn't going anywhere with	1
bcaef8bb-d877-4a56-b652-1bdd22a1b95a	If I was Olivia I wouldn't do the record either.  She has got to know that after last season her music isn't going anywhere.isn't going anywhere	0
79ae6aa8-6c86-4a20-bbe9-bee7929426a7	Gatorade and powerade use to be so nasty to me butnow I luh Dat shit	1
002a584c-ef21-4495-9f81-c95d6961a635	Gatorade and Powerade used to be so nasty to me butnow I love that shit.	0
13e370c0-0366-4a85-8a79-3d91cf2ce748	they all look good that's why if I wasn't black Iwould hope I was Persian	1
ee5f3ecd-879b-4a2d-8eb8-1294b888a7b2	Every person looks great, therefore, if I was not black, Iwould prefer to be Persian	0
a46de545-c29f-413a-9049-ad8d3bc7b47b	or go to food services but either way corporate need tosend them some damn sauce	1
d192343b-319a-481a-87a3-d6d1328da8c5	Or go to food services, but either way, corporate needs to send them some damn sauce	0
e70740b2-598a-46fb-80d7-b3250fc66ca6	I could accept us not being together but i couldn't accept us not being friends and nowit seems like i can	1
1628abc2-d797-42d5-a146-c5ccb64f5ff7	I could accept us not being together but I couldn't accept us not being friends and nowit seems like I can.	0
f66ee528-88dc-4f5f-91b6-aa8bfab8e31a	NCAAB - Texas A&M G Elston Turner scores 40 pts in 83-71 win at Kentucky; 1st SEC homeloss for John Calipari lose	1
a9add97b-fefe-4ac5-8e1a-8484513e47b6	In NCAAB, Texas A&M Elston Turner scores 40 points in an 83-71 win by Kentucky. It was the first SEC homeloss for John Calipari.	0
c26cc8f2-0beb-4b16-9532-0c16dde07660	My mom blows the fuck out of me at times... Fuck my lifehave to harder for? Damn	1
8d1d56a7-2b86-43be-8276-2d8c42afc194	My mother disappoints me sometimes...why does my lifehave to be harder? gosh.	0
cf5cbb48-314d-42e2-9517-5d9ee8176c4a	"boy teya tryin go see granny, & shit. Ima see doe, imahit ur boost!"" No questions"	1
9f29600c-d30f-457e-894d-7faaac8b5577	Boy, Teya is trying to see granny and such. I'm going to see though, i'm going tohit your boost! No questions	0
520ff3a5-5355-44ce-9c94-161b626af11a	I got the jack wat else I need sugar wats dem pebblesthat be in that shit	1
dec0d23b-c5d7-4718-814d-fab6b7caa999	I got the jack. What else do I need? I need sugar and pebbles.That is in it	0
c64375f9-0d3e-469f-9c55-71af3c0ffe0a	"I'm over so many ppl , I'm so shady"" aye wats good"" I'm at theabc store with it""ima holla"	1
6cc68ffd-5226-4776-83dd-a028ba83bd62	"I'm tired of so many people. \""I\""m so shady\"" \""Hi! What's going on?\"" I'm at theABC store with it. I'm going to talk to you."	0
6c271d3b-1d13-4b08-abd1-484062f5929f	Ppl kids name after stores aint Goin be able to spell them joints till they twelve...and write they name in cursivetill they like 20 smh	1
82efde1a-9409-4f3c-96fd-c182894ebe1e	People's whose kids are named after stores aren't going to be able to spell their names until they're twelve...and write their name in cursiveuntil they're like twenty. I'm shaking my head.	0
77c916b5-36fd-4a19-b93a-221927ade14a	Ppl plates on the gram be lookin like some straight trashkeep that shit in house!!!	1
ed443586-deca-4dc7-8d9f-cacf37760314	People's meals on instagram look like some real trash. Keep that shit in your house!	0
7ac33afd-c4be-4d9d-8a21-d85282cacd4d	I jus call boo and she finished Skool she drink andshe smoke my reefer too...	1
3c8b7a5f-26b8-4fc4-abd9-3851c0cf65b7	I just called my girlfriend and she finished schoolshe smoke my joint to	0
17fc8122-2976-40d5-bb95-872028a93cfc	Continuing the same way, they announced the arrival of my train after itpulls off, so not happy	1
41f786d5-8e45-4975-a11a-44cef5c78f8b	In the same way, they announced the arrival of my train after itpulled off, I'm so not happy	0
55e5bc11-7984-4a4a-b476-59615cccc913	A.J., have u ever thought about leaving TNA and going to the WWW? With your skills, they wouldn'tknow what hit them.trust me.	1
9ccb4985-96ba-45b2-8be3-1c37f34a67e2	A.J., have you ever thought about leaving TNA and going to the WWW? With your skills, they wouldn'tknow what hit them. Trust me	0
da887f28-18c3-4b06-b7fd-f7608a8d9178	i had no choice ! Like i was already all into the tvand couldn't look away lol	1
3ffe9a53-bcec-4064-8566-c5c5d2c7dcf2	I had no choice! I was already all into the television showand couldn't look away. I'm laughing!	0
b3f24446-fd23-4127-956c-6800cf4684a4	It's funny a watching niggas go thru problems like I do but it's not funny when I gothru shit fuck it tho	1
b079b5b2-6aac-448f-ae82-3b0c7babd58d	It is funny watching Negros go through problems like I do but it is not funny when I go  through shit. Fuck it though.	0
428cdabd-3555-461b-aa7a-0d948da0d898	Fellas call dat single chick dats been sitting outt all cuffing season, say u gonna shovel her snow, ring her belland kiss her in mouth	1
c657ab1d-5133-4a03-b9bc-860905177caf	Men, call a single woman that's been ignored lately. Say you need to do something nice for her and make her feel goodand kiss he	0
33cc2ae8-a8cb-4d08-88b7-082497b5244d	Soon the none basketball playing in LIFE clowns are gonna say Griner could play NBA ball...when she couldn't makea D1 or D2 team.	1
733d5c01-4092-4b81-ba3e-4bee48a56d05	Soon the people that don't play basketball are going to say that Griner could play in the NBA, when she actually couldn't make a division 1 or a division 2 team.	0
86bd7de2-0a5d-4bc0-a9ad-150247b8e21a	middle age buddy dat shovel dat ish for his whip and had a bad day gonna be onsome bus driver ish lol	1
5fae6a26-f644-4964-a112-2e37fb3fcaa9	Middle age buddy that shovel that is for his ride and had a bad day going to be onsome bus driver stuff, that's funny	0
663b68ca-0d4e-4932-a0bc-418a25e845cc	I swear when I get out this rat race imma be taking middaynaps and going to chiropractor...	1
a33dfa53-6953-4175-8342-3bafa6252ebd	Once I am able to escape this competitive struggle for wealth and power I will be taking daytime naps and I will go to the chiropractor.	0
80761a35-0951-4b27-a696-1ded33e0c855	"Ladies, the older you are in the ""game"" the more Bullshit urgonna have to sift thru..."	1
231a89e0-deb6-4848-b484-bb7f32408868	Ladies, the older you are in life the more things you aregoing to have to sift through	0
91088c13-3244-48cb-b259-0c9412bf7f4e	Sick of going to this dealership for random lights going out...BUT I do lovea free truck wash. *bling*	1
d874299c-824a-4e31-bc68-b2bcafc995cd	I'm sick of going to this dealership when random lights go out. However I do lovea free truck wash.	0
92b5a9ae-9ee5-4d84-8b7e-2f8af09ecc33	1/2 of what you want > Zero of what you want.But its mean if vocalized	1
0953eaab-77d9-4bda-80f8-ed0433bf0ae1	Half of what you want is better than zero of what you want. But it's mean if vocalized.	0
794e19aa-e313-46df-ab76-90a9a4043735	Bill collectors take fractions of debt on the dollar sometimes...and I don't expect u 2agree about the RS ish...	1
e87a3c8a-4a31-49d4-82e6-022ce2257882	Bill collectors take fractions of debt on the dollar sometimes, and I don't expect you toagree about the RS, man.	0
621bd9d9-7392-44f5-afad-180c91021a40	Fucking WhERE?!!!! T So its a store that will sell U 4fifth of Patron for 49.99	1
6ff0e9e1-89b0-49bf-9fed-d98172e45980	Fucking where is it? So it's a store that will sell you fourfifths of Patron for $49.99.	0
34caa9e2-f8c8-4089-b41c-ae58586bbd4e	On way 2 gym to sweat the rest of this bug out...can't beconducting workshops looking all sick	1
62b8eef3-b703-4a6f-8e22-010ab557fe3f	On the way to the gym to sweat the rest of this bug out. I can't beconducting workshops looking sick.	0
2dc3890c-446a-4fe9-81ab-743611ab84d0	we aint going for that fam. My kid gonna get ALL the cool shit...cuz Daddy and Mommy workshard as shit for it.	1
1a2b38dc-3e31-4643-a3b4-206ef2c9035a	We're not going for that family. My kid is going to get all the cool shit...because Daddy and Mommy work hard as shit for it.	0
b7a2a4ff-36fb-4a27-8c2f-62daf9e18cb3	yea u know with groupon they jus give u dat breadback to get sumthing else...	1
d3f5952f-0380-4b82-9f28-cc0bc8e6ec98	Yeah you know with Groupon they just give you that moneyback to get something else	0
f635b36a-72d4-4b18-93c8-140a812b9e85	Sooo the other business units sending emails to IT while wein conference cuz they out...smh	1
8e0f8339-9d28-49e2-aa55-d56854fc519f	So the other business units are sending emails to IT while weare in conference because they are out. I'm shaking my head.	0
3944fb2a-e778-4f10-9d7d-754f45377057	Kelly is a Fast ass Heffa...and we love it! Let her set dat poon out...We lovingher direction right now lol	1
c404d638-3f2c-493e-bbc2-78bace79a283	Kelly is a fat ass heifer...and we lover it! Let her show her crotch...We are lovingher direction right now. Laugh out loud.	0
ba07d620-d530-42e2-a490-3a6a2972aed3	it doesn't work when u work everyday and dem bums sitting in ur hood watching YOURshit u worked hard for.	1
5de13f22-b860-4da9-853e-f2b3fc2917a8	It doesn't work when you work everyday while those that aren't working are sitting around eyingthings you've worked hard for	0
db9d3e71-5000-49a2-950a-09da1be51039	Can you do what you doing right now...3 years from now?If not your wasting time.	1
